,reviewID,sentenceID,review,target,category,polarity
727,620892,620892:3,Ravioli was good...but I have to say that I found everything a bit overpriced.,"Ravioli,NULL","FOOD,PRICES","positive,negative"
728,620892,620892:4,Not enough wines by the glass either.,wines by the glass,FOOD,negative
729,620892,620892:5,"Service, however, was excellent...and I liked the setting/atmosphere a lot. ","Service,setting/atmosphere","SERVICE,AMBIENCE","positive,positive"
730,620892,620892:6,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw.","Food,Food","FOOD,PRICES","neutral,negative"
731,624715,624715:0,This place is a great bargain.,place,PRICES,positive
732,624715,624715:1,Authentic Pakistani food.,Pakistani food,FOOD,positive
733,624715,624715:2,People are always friendly.,People,SERVICE,positive
734,624715,624715:3,Don't waste money on decor.,decor,AMBIENCE,neutral
735,624715,624715:4,"Just straight up cheap, good food.","food,food","FOOD,PRICES","positive,positive"
736,626269,626269:1,The best pad thai i've ever had.,pad thai,FOOD,positive
737,626269,626269:2,The design and atmosphere is just as good.,"design,atmosphere","AMBIENCE,AMBIENCE","positive,positive"
738,626269,626269:3,bottles of wine are cheap and good.,"bottles of wine,bottles of wine","PRICES,FOOD","positive,positive"
739,630914,630914:0,The food was actually aweful.,food,FOOD,negative
740,630914,630914:1,I'm not picky - but it was actually gross.,,FOOD,negative
741,630914,630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.","mussles,seabass,goat cheese salad,penne w/ chicken,NULL","FOOD,FOOD,FOOD,FOOD,FOOD","negative,negative,negative,negative,negative"
742,630914,630914:3,"Nice atmosphere, the service was very pleasant and the desert was good.","atmosphere,service,desert","AMBIENCE,SERVICE,FOOD","positive,positive,positive"
743,632121,632121:1,The jukebox plays everything from Italian Opera to The Strokes.,jukebox,AMBIENCE,positive
744,632121,632121:2,"The food is amazing, rich pastas and fresh doughy pizza.","food,pastas,pizza","FOOD,FOOD,FOOD","positive,positive,positive"
745,632121,632121:3,"Best of all is the warm vibe, the owner is super friendly and service is fast.","vibe,owner,service","AMBIENCE,SERVICE,SERVICE","positive,positive,positive"
746,657129,657129:0,go here for the drinks!,drinks,FOOD,positive
747,657129,657129:3,the drinks are amazing and half off till 8pm.,"drinks,drinks","FOOD,PRICES","positive,positive"
748,657129,657129:4,"Ask for Usha, the nicest bartender in manhattan.",Usha,SERVICE,positive
749,657129,657129:5,My fav was the sassy lassi...,sassy lassi,FOOD,positive
750,680345,680345:0,This is an amazing place to try some roti rolls.,roti rolls,FOOD,positive
751,680345,680345:1,I really recommend the very simple Unda (Egg) rolls.,Unda (Egg) rolls,FOOD,positive
752,680345,680345:2,"Delicate spices, onions, eggs and a kick-ass roti.","spices,onions,eggs,roti","FOOD,FOOD,FOOD,FOOD","positive,positive,positive,positive"
753,680345,680345:3,Amazing!,,FOOD,positive
754,680390,680390:0,"Toons has recently been redone, so it's now a very attractive space.",Toons,AMBIENCE,positive
755,680390,680390:1,The food's as good as ever.,food,FOOD,positive
756,680390,680390:2,"In an area sadly lacking in decent Thai food, this is one of the best spots.",Thai food,FOOD,positive
757,682250,682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.","decor,service,food","AMBIENCE,SERVICE,FOOD","positive,positive,positive"
758,682250,682250:1,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",portions,FOOD,positive
759,682391,682391:0,Best drumsticks over rice and sour spicy soup in town!,"drumsticks over rice,sour spicy soup","FOOD,FOOD","positive,positive"
760,682391,682391:1,Beef noodle soup is good as well.,Beef noodle soup,FOOD,positive
761,682391,682391:2,The service is good and the resturant is clean.,"service,resturant","SERVICE,AMBIENCE","positive,positive"
762,682391,682391:3,Best Taiwanese food in NY!,Taiwanese food,FOOD,positive
763,707917,707917:2,Rao's has the best service and atmosphere in NYC.,"service,atmosphere","SERVICE,AMBIENCE","positive,positive"
764,709294,709294:1,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",outdoor seating,AMBIENCE,positive
765,709294,709294:2,Indoor was very cozy and cute.,Indoor,AMBIENCE,positive
766,709294,709294:3,"The portion sizes here are huge, and the sushi is good.","portion,sushi","FOOD,FOOD","positive,positive"
767,709294,709294:5,Staff is very accomodating.,Staff,SERVICE,positive
768,713152,713152:0,"Excellent dumplings served amid clean, chic decor.","dumplings,decor","FOOD,AMBIENCE","positive,positive"
769,713152,713152:1,"I got the $10 10-piece dim sum combo, every bite of which was great.",$10 10-piece dim sum combo,FOOD,positive
770,713152,713152:2,But $1 for each small piece???,,PRICES,negative
771,713152,713152:3,Not worth it.,,PRICES,negative
772,713152,713152:4,I won't go back unless someone else is footing the bill.,"NULL,NULL",PRICES,"negative,negative"
773,717570,717570:1,The decor is very simple but comfortable.,decor,AMBIENCE,positive
774,717570,717570:2,The food was delicious but do not come here on a empty stomach.,"food,food","FOOD,FOOD","positive,negative"
775,717570,717570:3,The portions are small but being that the food was so good makes up for that.,"portions,food","FOOD,FOOD","negative,positive"
776,717570,717570:4,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,"crabmeat lasagna,chocolate bread pudding","FOOD,FOOD","positive,positive"
777,717570,717570:5,The staff there is very attentive and down to earth.,staff,SERVICE,positive
778,720418,720418:0,Great Indian food and the service is incredible.,"Indian food,service","FOOD,SERVICE","positive,positive"
779,720418,720418:1,The owner truly caters to all your needs.,owner,SERVICE,positive
780,720418,720418:2,"When family came in he gave them apps to test their palets, and then ordered for them.",,SERVICE,positive
781,720418,720418:3,Everyone was more then happy with his choices.,,SERVICE,positive
782,720418,720418:4,Great food and the prices are very reasonable.,"food,NULL","FOOD,PRICES","positive,positive"
783,720620,720620:1,The food here does a great service to the name (Cantonese that is...).,food,FOOD,positive
784,720620,720620:2,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork,FOOD,positive
785,720620,720620:3,This dish is my favorite and I always get it when I go there and never get tired of it.,dish,FOOD,positive
786,720620,720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.","congee,Ow Ley Soh","FOOD,FOOD","positive,positive"
787,720620,720620:5,Simply some good tasting Chinese food at incredible prices...,"Chinese food,Chinese food","FOOD,PRICES","positive,positive"
788,720620,720620:6,Service is not what you are coming here for...,Service,SERVICE,negative
789,735448,735448:1,"whoever the jazz duo was, they were on POINT.",jazz duo,AMBIENCE,positive
790,735448,735448:2,"good music, great food, speedy service affordable prices.","music,food,service,NULL","AMBIENCE,FOOD,SERVICE,PRICES","positive,positive,positive,positive"
791,735448,735448:3,even the wine by the glass was good.,wine by the glass,FOOD,positive
792,735448,735448:4,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.","NULL,NULL",AMBIENCE,"neutral,positive"
793,737999,737999:0,Consistently good Japanese Tapas.,Japanese Tapas,FOOD,positive
794,737999,737999:2,Always good drinks and service is pretty good;,"drinks,service","FOOD,SERVICE","positive,positive"
795,737999,737999:3,Atmosphere is nice and relaxed too...,Atmosphere,AMBIENCE,positive
796,737999,737999:5,Yakitori (bbq meats) is tasty too.,Yakitori (bbq meats),FOOD,positive
797,740923,740923:1,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.","fish,staff,sushi chef","FOOD,SERVICE","negative,negative,negative"
798,740923,740923:2,Price and quality of fish alone will keep us from making a return visit.,"fish,fish,NULL","PRICES,FOOD","negative,negative,negative"
799,740923,740923:3,Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.,chef,FOOD,negative
800,744478,744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!","decor,food,food,staff,Rice Avenue,Rice Avenue,Rice Avenue","AMBIENCE,FOOD,PRICES,SERVICE,AMBIENCE,AMBIENCE,PRICES","positive,positive,positive,positive,positive,positive,positive"
801,746254,746254:0,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,waiter,SERVICE,negative
802,746254,746254:1,We were then shooed inside.,,SERVICE,negative
803,746254,746254:2,"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",waiter,SERVICE,negative
804,746254,746254:4,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.","food,wait-staff,service,management","PRICES,SERVICE,SERVICE,SERVICE","negative,negative,negative,negative"
805,751493,751493:0,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,"service,food,food","SERVICE,PRICES,FOOD","negative,negative,negative"
806,754495,754495:2,The food is okay and the prices here are mediocre.,"food,NULL","FOOD,PRICES","neutral,neutral"
807,757762,757762:0,Baluchi's has solid food and a nice decor at reasonable prices.,"food,decor,Baluchi's","FOOD,AMBIENCE,PRICES","positive,positive,positive"
808,757762,757762:1,The only problem is that the manager is a complete incompetent.,manager,SERVICE,negative
809,757762,757762:2,He offers subpar service and has no personality.,service,SERVICE,negative
810,757762,757762:3,"In fact, it appears he is going to go postal at any moment.",,SERVICE,negative
811,757762,757762:5,There is no excuse for such lousy service!,service,SERVICE,negative
812,758263,758263:0,I have never before eaten 40 pieces of relatively good nigiri.,nigiri,FOOD,neutral
813,758263,758263:2,You can do it here.,,FOOD,positive
814,758263,758263:3,$20 for all you can eat sushi cannot be beaten.,all you can eat sushi,PRICES,positive
815,759781,759781:2,"Most of the servers are very attentive, friendly and quite attractive.",servers,SERVICE,positive
816,759781,759781:4,"The vibe is very relaxed and cozy, service was great and the food was excellent!","vibe,service,food","AMBIENCE,SERVICE,FOOD","positive,positive,positive"
817,773720,773720:0,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,"Food,view of the new york city skiline","FOOD,AMBIENCE","positive,positive"
818,773720,773720:1,I would highly recommand requesting a table by the window.,,AMBIENCE,positive
819,773720,773720:2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,"service,place","SERVICE,AMBIENCE","positive,positive"
820,872763,872763:1,The food is great.,food,FOOD,positive
821,872763,872763:2,Personal pans are the perfect size for those hungry nights.,Personal pans,FOOD,positive
822,872763,872763:4,There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,delivery guys,SERVICE,negative
823,872763,872763:5,Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips.,delivery guys,SERVICE,negative
824,875139,875139:0,"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.","scene,place,location","AMBIENCE,AMBIENCE,AMBIENCE","positive,positive,positive"
825,875139,875139:1,The pizza was pretty good and huge.,"pizza,pizza","FOOD,FOOD","positive,positive"
826,875139,875139:2,The price very reasonable.,,PRICES,positive
827,875139,875139:3,We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,penne a la vodka,FOOD,positive
828,875139,875139:5,I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.,,FOOD,negative
829,875139,875139:6,"The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol","pasta penne,pasta penne","FOOD,FOOD","negative,negative"
830,929329,929329:2,"La Rosa waltzes in, and I think they are doing it the best.",La Rosa,FOOD,positive
831,929329,929329:3,"Interesting selection, good wines, service fine, fun decor.","wines,service,decor,selection","FOOD,SERVICE,AMBIENCE,FOOD","positive,positive,positive,positive"
832,935633,935633:4,I recieved prompt service with a smile.,service,SERVICE,positive
833,935633,935633:5,"To me it exemplifies Soho, cute, artsy, interesting.",,AMBIENCE,positive
834,955711,955711:1,The wine list is extensive and impressive.,wine list,FOOD,positive
835,955711,955711:2,LOVE the atmosphere - felt like I was in Paris.,atmosphere,AMBIENCE,positive
836,955711,955711:3,The mussels were fantastic and so was the dessert...definitely going to be back very soon.,"mussels,dessert,NULL","FOOD,FOOD","positive,positive,positive"
837,957145,957145:1,I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.,"service,staff","SERVICE,SERVICE","positive,positive"
838,957145,957145:2,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.","Vittorio,crew","SERVICE,SERVICE","positive,positive"
839,957145,957145:3,"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!","Dining Garden,Jazz Bar,Thin Crust Pizzas,Lasagna Menu","AMBIENCE,AMBIENCE,FOOD,FOOD","positive,positive,positive,positive"
840,958809,958809:1,I have to say I have never had a disapointing meal here.,meal,FOOD,positive
841,958809,958809:2,We could have made a meal of the yummy dumplings from the dumpling menu.,dumplings,FOOD,positive
842,958809,958809:3,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.","BBQ Salmon,Sea Bass,Crispy Duck","FOOD,FOOD,FOOD","positive,positive,positive"
843,ADLT#8,ADLT#8:2,Great food.,food,FOOD,positive
844,ADLT#2,ADLT#2:1,"The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.","pastas,risottos,sepia,braised rabbit","FOOD,FOOD,FOOD,FOOD","positive,positive,positive,positive"
845,BFC#4,BFC#4:0,Overpriced and not tasty ,"NULL,NULL","PRICES,FOOD","negative,negative"
846,BFC#4,BFC#4:1,The food here was mediocre at best. ,food,FOOD,negative
847,BFC#4,BFC#4:2,It was totally overpriced- fish and chips was about $15.... ,"NULL,fish and chips","PRICES,PRICES","negative,negative"
848,BHD#9,BHD#9:0,Tasty Dog!,Dog,FOOD,positive
849,BHD#9,BHD#9:1,"An awesome organic dog, and a conscious eco friendly establishment.","dog,establishment",FOOD,"positive,positive"
850,BHD#9,BHD#9:2,One of the best hot dogs I have ever eaten.,,FOOD,positive
851,BzG#1,BzG#1:1,But the best pork souvlaki I ever had is the main thing.,pork souvlaki,FOOD,positive
852,EVPK#10,EVPK#10:0,Super YUMMY Pizza!,Pizza,FOOD,positive
853,EVPK#10,EVPK#10:1,I was visiting New York City with a friend and we discovered this really warm and inviting restaurant.,restaurant,AMBIENCE,positive
854,EVPK#10,EVPK#10:2,"I LOOOVE their eggplant pizza, as well as their pastas!","eggplant pizza,pastas","FOOD,FOOD","positive,positive"
855,EVPK#10,EVPK#10:3,"We had half/half pizza, mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza!",half/half pizza,FOOD,positive
856,Z#3,Z#3:0,"Excellent food, although the interior could use some help.","food,interior","FOOD,AMBIENCE","positive,negative"
857,Z#3,Z#3:1,"The space kind of feels like an Alice in Wonderland setting, without it trying to be that.",space,AMBIENCE,negative
858,Z#3,Z#3:2,"I paid just about $60 for a good meal, though :)","meal,meal","FOOD,PRICES","positive,positive"
859,Z#3,Z#3:3,Great sake!,sake,FOOD,positive
860,Y#7,Y#7:0,"Reliable, Fresh Sushi",Sushi,FOOD,positive
861,Y#7,Y#7:2,The sashimi is always fresh and the rolls are innovative and delicious.,"sashimi,rolls,rolls","FOOD,FOOD,FOOD","positive,positive,positive"
862,Y#7,Y#7:3,Have never had a problem with service save a missing rice once.,service,SERVICE,positive
863,Y#7,Y#7:4,Delivery can be spot on or lacking depending on the weather and the day of the week.,Delivery,SERVICE,negative
864,Y#7,Y#7:5,Delivery guy sometimes get upset if you don't tip more than 10%.,Delivery guy,SERVICE,negative
865,Y#3,Y#3:0,Best. Sushi. Ever.,Sushi,FOOD,positive
866,Y#3,Y#3:1,This place has ruined me for neighborhood sushi.,sushi,FOOD,positive
867,Y#3,Y#3:2,"Creative, consistent, fresh.","NULL,NULL","FOOD,FOOD","positive,positive"
868,Y#3,Y#3:3,"Excellent sashimi, and the millennium roll is beyond delicious.","sashimi,millennium roll","FOOD,FOOD","positive,positive"
869,Y#3,Y#3:4,Not cheap but very yummy.,"NULL,NULL","PRICES,FOOD","negative,positive"
870,Y#2,Y#2:1,"The place is a bit hidden away, but once you get there, it's all worth it.","place,place",AMBIENCE,"neutral,positive"
871,Y#2,Y#2:2,not only is the food,"food,NULL",FOOD,"positive,positive"
872,WE#9,WE#9:3,"The waiter was attentive, the food was delicious and the views of the city were great.","waiter,food,views of the city","SERVICE,FOOD,AMBIENCE","positive,positive,positive"
873,TR#3,TR#3:0,Great place to relax and enjoy your dinner,place,AMBIENCE,positive
874,TR#3,TR#3:1,There is something about their atmosphere that makes me come back nearly every week.,atmosphere,AMBIENCE,positive
875,TR#3,TR#3:3,Good food: my favorite is the seafood spaghetti.,"food,seafood spaghetti","FOOD,FOOD","positive,positive"
876,TM#7,TM#7:0,Excellent food for great prices,"food,food","FOOD,PRICES","positive,positive"
877,TM#7,TM#7:2,The wait staff is very courteous and accomodating.,wait staff,SERVICE,positive
878,TM#7,TM#7:3,"The space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food.","space,indo-chinese food",FOOD,"negative,positive"
879,RL#7,RL#7:2,i love their chicken pasta cant remember the name but is sooo good,chicken pasta,FOOD,positive
880,RL#3,RL#3:1,"im not necessarily fanatical about this place, but it was a fun time for low pirces.","place,place",PRICES,"positive,positive"
881,RL#3,RL#3:2,"lobster was good, nothing spectacular.",lobster,FOOD,neutral
882,PP#9,PP#9:1,I think the pizza is so overrated and was under cooked.,pizza,FOOD,negative
883,PP#9,PP#9:2,Had no flavor and the staff is rude and not attentive.,"staff,NULL","SERVICE,FOOD","negative,negative"
884,PP#4,PP#4:1,I wasn't here for the pizza so I can't comment on that yet but what I had was very good.,,FOOD,positive
885,PP#4,PP#4:2,The service was quick and friendly.,service,SERVICE,positive
886,PP#4,PP#4:3,Everyone was smiling so that made me feel welcome.,,SERVICE,positive
887,PP#4,PP#4:4,I thought the restaurant was nice and clean.,"restaurant,restaurant",AMBIENCE,"positive,positive"
888,PP#4,PP#4:5,I ordered the vitello alla marsala and I was pretty impressed.,vitello alla marsala,FOOD,positive
889,PP#4,PP#4:6,The veal and the mushrooms were cooked perfectly.,"veal,mushrooms","FOOD,FOOD","positive,positive"
890,PP#4,PP#4:7,The potato balls were not dry at all... in fact it was buttery.,potato balls,FOOD,positive
891,P#1,P#1:1,"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.","bartender,service,food,waitresses","SERVICE,SERVICE,FOOD,SERVICE","negative,negative,negative,negative"
892,RL#9,RL#9:1,the food is always fresh ...,food,FOOD,positive
893,Y#5,Y#5:0,overpriced japanese food with mediocre service,"japanese food,service","PRICES,SERVICE","negative,neutral"
894,Y#5,Y#5:2,Chicken teriyaki had tomato or pimentos on top??,Chicken teriyaki,FOOD,negative
895,Y#5,Y#5:3,food was luke warm.,food,FOOD,negative
896,Y#5,Y#5:4,The waitress was not attentive at all.,waitress,SERVICE,negative
897,Y#5,Y#5:5,I was looking for banana tempura for dessert and they dont have.,dessert,FOOD,negative
898,TFS#8,TFS#8:0,"Not because you are ""The Four Seasons""... – you are allowed to charge an arm and a leg for a romatic dinner.",The Four Seasons,PRICES,negative
899,TFS#8,TFS#8:1,"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.","food,service,The Four Seasons","FOOD,SERVICE","positive,positive,negative"
900,TFS#8,TFS#8:2,I do not think dinner in Manhattan should cost $400.00 where I am not swept off my feet.,dinner,PRICES,negative
901,Y#4,Y#4:0,"Red Dragon Roll - my favorite thing to eat, of any food group - hands down",Red Dragon Roll,FOOD,positive
902,Y#4,Y#4:1,Just go to Yamato and order the Red Dragon Roll.,"Yamato,Red Dragon Roll",FOOD,"positive,positive"
903,Y#4,Y#4:2,"If you don't like it, I don't know what to tell you.",,FOOD,positive
904,Y#4,Y#4:3,The Seafood Dynamite is also otherworldly.,Seafood Dynamite,FOOD,positive
905,Y#4,Y#4:4,I'm not even going to bother to describe it; it speaks for itself.,,FOOD,positive
906,Y#6,Y#6:0,Favorite Sushi in NYC,Sushi,FOOD,positive
907,Y#6,Y#6:2,"An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.","spot,sushi,service","AMBIENCE,FOOD,SERVICE","positive,positive,positive"
908,Y#6,Y#6:3,"In the summer months, the back garden area is really nice.",back garden area,AMBIENCE,positive
909,Y#6,Y#6:4,The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.,"rolls,japanese food,japanese food","FOOD,FOOD,FOOD","positive,positive,positive"
910,Y#6,Y#6:5,"The Dancing, White River and Millenium rolls are musts.","Dancing, White River and Millenium rolls",FOOD,positive
911,P#10,P#10:0,Gross food – Wow-,food,FOOD,negative
912,P#10,P#10:1,I can't remember the last time I had such gross food in New York.,food,FOOD,negative
913,P#10,P#10:2,My quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor.,"quesadilla,quesadilla","FOOD,FOOD","negative,negative"
914,P#10,P#10:3,And $11 for a plate of bland guacamole?,"guacamole,guacamole","FOOD,PRICES","negative,negative"
915,P#10,P#10:5,"Don't get me started on the margaritas, either.",margaritas,FOOD,negative
916,P#10,P#10:6,Mine tasted like the bartender had forgotten to add the tequila.,,FOOD,negative
917,TM#3,TM#3:0,Great Indian Food!,Indian Food,FOOD,positive
918,TM#3,TM#3:2,When I got there the place was packed but they made sure to seat me quickly.,,SERVICE,positive
919,TM#3,TM#3:3,"The food was good, the place was clean and affordable.","food,place,place","FOOD,AMBIENCE,PRICES","positive,positive,positive"
920,TR#1,TR#1:0,"This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .","NULL,NULL,food,NULL","AMBIENCE,FOOD","positive,positive,positive,positive"
921,TR#1,TR#1:1,The staff is very good.,staff,SERVICE,positive
922,TR#1,TR#1:2,Love their drink menu.,drink menu,FOOD,positive
923,TR#1,TR#1:3,I highly recommend this beautiful place.,"place,place",AMBIENCE,"positive,positive"
924,TR#8,TR#8:2,They honored reservation on Sunday afternoon very well. ,,SERVICE,positive
925,TR#8,TR#8:4,We were offered water for the table but were not told the Voss bottles of water were $8 a piece.,Voss bottles of water,PRICES,negative
926,TR#8,TR#8:5,Food was OK.,Food,FOOD,neutral
927,TR#8,TR#8:6,Nice view of river and NYC.,view of river and NYC,AMBIENCE,positive
928,BG#1,BG#1:2,Great survice,survice,SERVICE,positive
929,ADLT#4,ADLT#4:0,MMMMMMMMMmmmmmm so delicious,,FOOD,positive
930,CLF#1,CLF#1:0,A beautifully designed dreamy Egyptian restaurant that gets sceney at night.,Egyptian restaurant,AMBIENCE,positive
931,CLF#1,CLF#1:1,Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.,"baba ganoush,belly dancers","FOOD,AMBIENCE","positive,positive"
932,CLF#1,CLF#1:2,"Oh, and there's hookah.",hookah,AMBIENCE,positive
933,P#9,P#9:0,Raymond the bartender rocks!,Raymond,SERVICE,positive
934,P#9,P#9:2,"The drinks are great, especially when made by Raymond.","drinks,Raymond","FOOD,SERVICE","positive,positive"
935,P#9,P#9:3,The omlette for brunch is great...,omlette for brunch,FOOD,positive
936,P#9,P#9:4,"the spinach is fresh, definately not frozen...",spinach,FOOD,positive
937,P#9,P#9:5,"quacamole at pacifico is yummy, as are the wings with chimmichuri.","quacamole,wings with chimmichuri","FOOD,FOOD","positive,positive"
938,P#9,P#9:6,A weakness is the chicken in the salads.,chicken in the salads,FOOD,negative
939,P#9,P#9:7,"It's just average, just shredded, no seasoning on it.",,FOOD,negative
940,P#9,P#9:8,"Also, I personally wasn't a fan of the portobello and asparagus mole.",portobello and asparagus mole,FOOD,negative
941,P#9,P#9:9,"Overall, decent food at a good price, with friendly people.","food,food,people","FOOD,PRICES,SERVICE","neutral,positive,positive"
942,BG#6,BG#6:1,Decor needs to be upgraded but the food is amazing!,"Decor,food","AMBIENCE,FOOD","negative,positive"
943,BzG#4,BzG#4:0,This small Astoria souvlaki spot makes what many consider the best gyros in New York.,gyros,FOOD,positive
944,BzG#4,BzG#4:2,"What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.","food,gyro meat,sausages,ingredients","FOOD,FOOD,FOOD,FOOD","positive,positive,positive,positive"
945,BzG#4,BzG#4:3,"All the various Greek and Cypriot dishes are excellent, but the gyro is the reason to come--if you don't eat one your trip was wasted.","Greek and Cypriot dishes,gyro","FOOD,FOOD","positive,positive"
946,NP#10,NP#10:2,"Great food, amazing service, this place is a class act.","food,service,place","FOOD,SERVICE","positive,positive,positive"
947,NP#10,NP#10:3,The veal was incredible last night.,veal,FOOD,positive
948,NP#10,NP#10:4,"Fresh, mind blowing flavors.",,FOOD,positive
949,BHD#2,BHD#2:2,"Delicious, creative and fun.","NULL,NULL","FOOD,FOOD","positive,positive"
950,Z#11,Z#11:2,It is so romantic.,,AMBIENCE,positive
951,Z#11,Z#11:3,"Its dark, and cozy.. there is always jazz music playing when we go.",,AMBIENCE,positive
952,Z#11,Z#11:4,Most of the booths allow you to sit next to eachother without looking like 'that' couple.,booths,AMBIENCE,positive
953,Z#11,Z#11:5,The food is all shared so we get to order together and eat together.,food,FOOD,positive
954,Z#11,Z#11:6,I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).,"dishes,dish","FOOD,FOOD","positive,negative"
955,WE#4,WE#4:2,Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!,"atmosphere,rooms,views,food","AMBIENCE,AMBIENCE,AMBIENCE,FOOD","positive,positive,positive,positive"
956,WE#4,WE#4:3,Service was wonderful;,Service,SERVICE,positive
957,WE#4,WE#4:4,everyone was cheerfully cooperative and helpful.,,SERVICE,positive
958,WE#4,WE#4:5,"Paul, the maitre d', was totally professional and always on top of things.",Paul,SERVICE,positive
959,TR#2,TR#2:1,"Service ok but unfriendly,filthy bathroom.","Service,bathroom","SERVICE,AMBIENCE","negative,negative"
960,TR#2,TR#2:2,The high prices you're going to pay is for the view not for the food.,"view,food,NULL","AMBIENCE,FOOD,PRICES","neutral,negative,negative"
961,TR#2,TR#2:3,"The bar drinks were Eh, ok to say the least.",bar drinks,FOOD,negative
962,TR#2,TR#2:4,The stuff tilapia was horrid...tasted like cardboard.,stuff tilapia,FOOD,negative
963,TR#2,TR#2:5,"We thought the dessert would be better, Wrong!",dessert,FOOD,negative
964,TR#2,TR#2:6,$170 down the toilet...,"NULL,NULL",PRICES,"negative,negative"
965,TR#2,TR#2:7,"oh speaking of bathroom , the mens bathroom was disgusting.",mens bathroom,AMBIENCE,negative
966,TR#2,TR#2:8,"The floor was wet, the trash can filled with hand towels n all over the floor, no soap, and no hand towels left.",,AMBIENCE,negative
967,TFS#10,TFS#10:2,The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.,"wine list,staff","FOOD,SERVICE","positive,negative"
968,TFS#10,TFS#10:3,"The bread we received was horrible - rock hard and cold - and the ""free"" appetizer of olives was disappointing.","bread,appetizer of olives","FOOD,FOOD","negative,negative"
969,TFS#10,TFS#10:4,"However, our main course was wonderful.",main course,FOOD,positive
970,TFS#10,TFS#10:5,I had fish and my husband had the filet - both of which exceeded our expectations.,"fish,filet","FOOD,FOOD","positive,positive"
