,id,review,target,label,predict,terms
549,498657:4,"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.","wait,atmosphere,NULL","SERVICE,AMBIENCE",SERVICE|SERVICE|AMBIENCE|AMBIENCE|AMBIENCE,wait|tables|atmosphere|chinatown|alternative
550,498657:5,"A few tips: skip the turnip cake, roast pork buns and egg custards.","turnip cake,roast pork buns,egg custards","FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,tips|turnip|cake|roast|pork|buns|custards
551,498657:6,These are overpriced and you can get better just around the corner:,"NULL,NULL","PRICES,FOOD",AMBIENCE,corner
552,503807:2,The food was exceptional.,food,FOOD,FOOD,food
553,503807:4,"I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",braised lamb shank in red wine,FOOD,FOOD|FOOD|FOOD,lamb|shank|wine
554,503807:5,The service was friendly and the atmosphere was casual.,"service,atmosphere","SERVICE,AMBIENCE",SERVICE|AMBIENCE,service|atmosphere
555,503807:6,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,"meal,restaurant","FOOD,AMBIENCE",FOOD|FOOD,restaurant|meal
556,505535:0,this little place has a cute interior decor and affordable city prices.,"interior decor,place","AMBIENCE,PRICES",AMBIENCE|AMBIENCE|PRICES|PRICES,place|decor|city|prices
557,505535:1,"the pad se ew chicken was delicious, however the pad thai was far too oily.","pad se ew chicken,pad thai","FOOD,FOOD",FOOD|FOOD,chicken|thai
558,507755:1,The fried dumplings are GREAT!,fried dumplings,FOOD,FOOD,dumplings
559,507844:0,This place would be so much better served by being run by a group that actually understands customer service.,customer service,SERVICE,AMBIENCE|PRICES|PRICES|SERVICE,place|group|customer|service
560,507844:4,"Terrible, terrible management - deserves to be shut-down.","management,NULL",SERVICE,PRICES,management
561,507937:1,"delicious bagels, especially when right out of the oven.",bagels,FOOD,FOOD|AMBIENCE|FOOD,bagels|right|oven
562,507937:2,Spreads and toppings are great - though a bit pricey.,"Spreads,toppings,Spreads,toppings","FOOD,FOOD,PRICES,PRICES",PRICES|FOOD,spreads|toppings
563,507937:3,Service is fast and friendly.,Service,SERVICE,SERVICE,service
564,509227:1,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.","food,ambience","FOOD,AMBIENCE",FOOD|FOOD|AMBIENCE|FOOD,food|ambience|matter|opinion
565,511290:1,"But after last night, Spice Grill is the only place I'm eating indian cuisine.",indian cuisine,FOOD,FOOD|FOOD|FOOD|AMBIENCE|FOOD,night|spice|grill|place|cuisine
566,511290:2,You must try the shrimp appetizers.,shrimp appetizers,FOOD,FOOD|FOOD,shrimp|appetizers
567,511290:4,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,"ambience,staff","AMBIENCE,SERVICE",AMBIENCE|AMBIENCE|SERVICE|SERVICE|SERVICE|AMBIENCE,place|ambience|staff|guest|friend|time
568,512294:0,"Great food, great prices, great service.","food,NULL,service","FOOD,PRICES,SERVICE",FOOD|PRICES|SERVICE,food|prices|service
569,512294:1,"If you are looking for a good quality, cheap eats - this is the place.","eats,eats","FOOD,PRICES",PRICES|AMBIENCE,quality|place
570,512925:0,it's a perfect place to have a amanzing indian food.,indian food,FOOD,AMBIENCE|FOOD,place|food
571,512925:1,I really loved the different and inovated touch that's the cheff gives to the food.,cheff,FOOD,FOOD|FOOD|FOOD,touch|cheff|food
572,512925:2,"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!","place,service","AMBIENCE,SERVICE",FOOD|AMBIENCE|SERVICE|AMBIENCE,dinner|place|service|place
573,513395:1,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",bagels,FOOD,FOOD|FOOD|FOOD,bagels|bagel|experience
574,513521:0,Great bagels made the old-fashioned way.,"bagels,bagels","FOOD,FOOD",FOOD,bagels
575,513521:2,Drawbacks: service is slow and they don't toast!,service,SERVICE,PRICES|SERVICE|AMBIENCE,drawbacks|service|toast
576,519425:0,The food was absolutely amazing!!,food,FOOD,FOOD,food
577,519425:1,The baked clams octopus we shared as appetizers were the best we've ever had!! ,baked clams octopus,FOOD,FOOD|FOOD|FOOD,clams|octopus|appetizers
578,519425:2,"The lamb was tender so full of flavor, the dessert was divine!!","lamb,dessert","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,lamb|tender|flavor|dessert
579,519425:3,The waiter was attentive.,waiter,SERVICE,SERVICE,waiter
580,519425:4,The place itself is beautiful the bar scene seems to be happening.,"place,bar scene","AMBIENCE,AMBIENCE",AMBIENCE|AMBIENCE,place|scene
581,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.","Appetizers,waiter,potato stuff kanish","FOOD,SERVICE,FOOD",AMBIENCE|FOOD|FOOD|FOOD|SERVICE|FOOD,downtown|dinner|prixe|appetizers|waiter|suggestion
582,521916:1,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.","salmon,chicken,servings for main entree","FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD,servings|salmon|wasnt|girlfriend|chicken
583,521916:2,Dessert is a joke...dont bother,Dessert,FOOD,FOOD|FOOD|FOOD,dessert|joke|dont
584,527109:0,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",service,SERVICE,FOOD|FOOD|SERVICE|PRICES|SERVICE,volare|virgins|regulars|everyone|service
585,527109:1,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.","feel,portions,veal","AMBIENCE,FOOD,FOOD",FOOD|FOOD|AMBIENCE|PRICES|FOOD|FOOD|FOOD|FOOD,restaurant|family|feel|regard|portions|veal|world|famine
586,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.","anti-pasta,calamari,pasta mains,pasta mains","FOOD,FOOD,FOOD,FOOD",FOOD|FOOD|FOOD,calamari|pasta|mains
587,527109:3,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,"wine list,meal","FOOD,PRICES",FOOD|FOOD|FOOD,wine|list|meal
588,527109:4,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...","NULL,measures of liquers","PRICES,FOOD",FOOD|PRICES|PRICES|FOOD|FOOD|AMBIENCE,quibbles|bill|measures|liquers|courtesey|house
589,530517:2,"Great food, great decor, great service.","food,decor,service","FOOD,AMBIENCE,SERVICE",FOOD|FOOD|SERVICE,food|decor|service
590,535086:1,(Always ask the bartender for the SEASONAL beer!!!,SEASONAL beer,FOOD,SERVICE|SERVICE|SERVICE,bartender|seasonal|beer
591,535171:1,Not the typical NYC gimmick theme restaurant.,restaurant,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,gimmick|theme|restaurant
592,535171:2,"A cool bar with great food, and tons of excellent beer.","bar,food,beer,beer","AMBIENCE,FOOD,FOOD,FOOD",FOOD|FOOD|FOOD,food|tons|beer
593,535248:1,The shrimp scampi was excellent and the antipasti were plentiful.,"shrimp scampi,antipasti","FOOD,FOOD",FOOD|FOOD|FOOD,shrimp|scampi|antipasti
594,535248:2,It is expensive but well worth the money.,"NULL,NULL",PRICES,PRICES,money
595,536919:0,The only thing more wonderful than the food (which is exceptional) is the service.,"food,service","FOOD,SERVICE",FOOD|SERVICE,food|service
596,536919:1,The only thing the waiters don't do for you is wipe your chin when you leave.,waiters,SERVICE,SERVICE|SERVICE,waiters|chin
597,541532:0,Cozy romantic atomosphere with only around 15 tables at most.,atomosphere,AMBIENCE,AMBIENCE|SERVICE,atomosphere|tables
598,541532:1,Service was very prompt but slightly rushed.,"Service,Service","SERVICE,SERVICE",SERVICE,service
599,541532:2,"Food was very good, but not what I would consider out of this world.",Food,FOOD,FOOD|FOOD,food|world
600,553097:1,Too bad the food wasn't of the same heritage.,food,FOOD,FOOD|FOOD,food|heritage
601,553097:2,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.","porcini mushroom pasta special,seafood tagliatelle","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,porcini|mushroom|pasta|special|seafood|tagliatelle
602,553097:4,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,tiramisu,FOOD,FOOD|FOOD|FOOD,icing|cake|tiramisu
603,553097:6,Priced at upper intermediate range.,,PRICES,PRICES,range
604,555734:2,It was pretty inexpensive too.,,PRICES,,
605,558423:0,This place has the best Chinese style BBQ ribs in the city.,"BBQ ribs,BBQ ribs","FOOD,FOOD",AMBIENCE|FOOD|FOOD|AMBIENCE,place|style|ribs|city
606,558423:1,I also recommend the rice dishes or the different varieties of congee (rice porridge).,"rice dishes,congee (rice porridge)","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,rice|dishes|varieties|congee|rice|porridge
607,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.","food,decor,food","FOOD,AMBIENCE,PRICES",FOOD|PRICES|FOOD|AMBIENCE,food|price|decor|place
608,558423:5,Quick and friendly service.,service,SERVICE,SERVICE,service
609,561054:1,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.","main dining room,ceiling","AMBIENCE,AMBIENCE",FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,dining|room|ceiling|world|outside
610,561054:2,"The food is wonderful, tasty and filling, and the service is professional and friendly.","food,food,service","FOOD,FOOD,SERVICE",FOOD|FOOD|SERVICE,food|filling|service
611,561054:3,"I can't wait for summer, when they serve outside on their gigantic patio.",patio,AMBIENCE,FOOD|AMBIENCE,summer|patio
612,565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,"food,place,food","FOOD,PRICES",AMBIENCE|PRICES|FOOD|PRICES,place|expectations|food|money
613,565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,"service,food,hot sauce","SERVICE,FOOD,FOOD",SERVICE|FOOD|FOOD|FOOD,service|food|sauce|meals
614,571962:1,Good food.,food,FOOD,FOOD,food
615,571962:2,Good drink.,drink,FOOD,FOOD,drink
616,578016:0,I have never had cheescake like this.,cheescake,FOOD,FOOD,cheescake
617,584025:1,Warm and friendly in the winter and terrific outdoor seating in the warmer months.,"NULL,outdoor seating","AMBIENCE,AMBIENCE",FOOD|FOOD|AMBIENCE,winter|seating|months
618,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,"food,selecion of wines,selecion of wines","FOOD,FOOD,PRICES",FOOD|FOOD|FOOD|PRICES,food|selecion|wines|prices
619,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.","ambiance,atmosphere,food,service","AMBIENCE,AMBIENCE,FOOD,SERVICE",AMBIENCE|AMBIENCE|FOOD|SERVICE,ambiance|atmosphere|food|service
620,608500:3,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.","chicken casserole,chicken casserole","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,chicken|casserole|pieces|chicken|meat|bone
621,610611:0,"i've been to sapphire twice and both times the food was fine, if not good.",food,FOOD,FOOD|FOOD,times|food
622,610611:1,"stick with the chicken, beef, and lamb dishes.","chicken,beef,lamb dishes","FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD,stick|chicken|beef|lamb|dishes
623,610611:4,"service is friendly, and never had a problem walking in and getting a table.","service,NULL",SERVICE,SERVICE|PRICES|SERVICE,service|problem|table
624,610611:6,skip dessert.,dessert,FOOD,FOOD,dessert
625,611117:0,Best Reuben sandwich ever!,Reuben sandwich,FOOD,FOOD|FOOD,reuben|sandwich
626,615180:1,"The food was not fresh, the sauces were bland and very oily.","food,sauces","FOOD,FOOD",FOOD|FOOD,food|sauces
627,620892:2,Pizza was a little soggy.,Pizza,FOOD,FOOD,pizza
628,620892:3,Ravioli was good...but I have to say that I found everything a bit overpriced.,"Ravioli,NULL","FOOD,PRICES",FOOD,ravioli
629,620892:4,Not enough wines by the glass either.,wines by the glass,FOOD,FOOD|FOOD,wines|glass
630,620892:5,"Service, however, was excellent...and I liked the setting/atmosphere a lot. ","Service,setting/atmosphere","SERVICE,AMBIENCE",SERVICE|AMBIENCE,service|setting/atmosphere
631,620892:6,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw.","Food,Food","FOOD,PRICES",FOOD|PRICES|FOOD,food|prices|draw
632,624715:0,This place is a great bargain.,place,PRICES,AMBIENCE|PRICES,place|bargain
633,624715:1,Authentic Pakistani food.,Pakistani food,FOOD,FOOD,food
634,624715:2,People are always friendly.,People,SERVICE,FOOD,people
635,624715:3,Don't waste money on decor.,decor,AMBIENCE,PRICES|AMBIENCE,money|decor
636,624715:4,"Just straight up cheap, good food.","food,food","FOOD,PRICES",FOOD,food
637,626269:1,The best pad thai i've ever had.,pad thai,FOOD,,
638,626269:2,The design and atmosphere is just as good.,"design,atmosphere","AMBIENCE,AMBIENCE",AMBIENCE|AMBIENCE,design|atmosphere
639,626269:3,bottles of wine are cheap and good.,"bottles of wine,bottles of wine","PRICES,FOOD",FOOD|FOOD,bottles|wine
640,630914:0,The food was actually aweful.,food,FOOD,FOOD,food
641,630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.","mussles,seabass,goat cheese salad,penne w/ chicken,NULL","FOOD,FOOD,FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,mussles|seabass|goat|cheese|salad|goat|cheese|penne|chicken|bones
642,630914:3,"Nice atmosphere, the service was very pleasant and the desert was good.","atmosphere,service,desert","AMBIENCE,SERVICE,FOOD",AMBIENCE|SERVICE|AMBIENCE,atmosphere|service|desert
643,632121:1,The jukebox plays everything from Italian Opera to The Strokes.,jukebox,AMBIENCE,AMBIENCE|AMBIENCE|FOOD,jukebox|opera|strokes
644,632121:2,"The food is amazing, rich pastas and fresh doughy pizza.","food,pastas,pizza","FOOD,FOOD,FOOD",FOOD|FOOD|FOOD,food|pastas|pizza
645,632121:3,"Best of all is the warm vibe, the owner is super friendly and service is fast.","vibe,owner,service","AMBIENCE,SERVICE,SERVICE",PRICES|FOOD|PRICES|SERVICE,best|vibe|owner|service
646,657129:0,go here for the drinks!,drinks,FOOD,SERVICE,drinks
647,657129:3,the drinks are amazing and half off till 8pm.,"drinks,drinks","FOOD,PRICES",FOOD|FOOD,drinks|half
648,657129:4,"Ask for Usha, the nicest bartender in manhattan.",Usha,SERVICE,FOOD|FOOD|AMBIENCE,usha|bartender|manhattan
649,657129:5,My fav was the sassy lassi...,sassy lassi,FOOD,FOOD,lassi
650,680345:0,This is an amazing place to try some roti rolls.,roti rolls,FOOD,AMBIENCE|FOOD|AMBIENCE,place|roti|rolls
651,680345:1,I really recommend the very simple Unda (Egg) rolls.,Unda (Egg) rolls,FOOD,AMBIENCE|AMBIENCE,unda|rolls
652,680345:2,"Delicate spices, onions, eggs and a kick-ass roti.","spices,onions,eggs,roti","FOOD,FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,spices|onions|eggs|roti
653,680390:0,"Toons has recently been redone, so it's now a very attractive space.",Toons,AMBIENCE,FOOD|AMBIENCE|AMBIENCE,toons|redone|space
654,680390:1,The food's as good as ever.,food,FOOD,FOOD,food
655,680390:2,"In an area sadly lacking in decent Thai food, this is one of the best spots.",Thai food,FOOD,AMBIENCE|FOOD|FOOD|AMBIENCE,area|thai|food|spots
656,682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.","decor,service,food","AMBIENCE,SERVICE,FOOD",FOOD|FOOD|SERVICE|FOOD,night|decor|service|food
657,682250:1,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",portions,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,portions|huge|appetizer|person|people
658,682391:0,Best drumsticks over rice and sour spicy soup in town!,"drumsticks over rice,sour spicy soup","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|AMBIENCE,drumsticks|rice|spicy|soup|town
659,682391:1,Beef noodle soup is good as well.,Beef noodle soup,FOOD,FOOD|FOOD|FOOD,beef|noodle|soup
660,682391:2,The service is good and the resturant is clean.,"service,resturant","SERVICE,AMBIENCE",SERVICE|AMBIENCE,service|resturant
661,682391:3,Best Taiwanese food in NY!,Taiwanese food,FOOD,FOOD,food
662,707917:2,Rao's has the best service and atmosphere in NYC.,"service,atmosphere","SERVICE,AMBIENCE",SERVICE|AMBIENCE,service|atmosphere
663,709294:1,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",outdoor seating,AMBIENCE,AMBIENCE|AMBIENCE|FOOD|FOOD,location|delight|seating|yorkie
664,709294:2,Indoor was very cozy and cute.,Indoor,AMBIENCE,AMBIENCE,indoor
665,709294:3,"The portion sizes here are huge, and the sushi is good.","portion,sushi","FOOD,FOOD",FOOD|FOOD|FOOD,portion|sizes|sushi
666,709294:5,Staff is very accomodating.,Staff,SERVICE,SERVICE,staff
667,713152:0,"Excellent dumplings served amid clean, chic decor.","dumplings,decor","FOOD,AMBIENCE",FOOD|AMBIENCE,dumplings|decor
668,713152:1,"I got the $10 10-piece dim sum combo, every bite of which was great.",$10 10-piece dim sum combo,FOOD,FOOD|FOOD,combo|bite
669,713152:2,But $1 for each small piece???,,PRICES,AMBIENCE,piece
670,713152:3,Not worth it.,,PRICES,,
671,713152:4,I won't go back unless someone else is footing the bill.,"NULL,NULL",PRICES,SERVICE|PRICES,someone|bill
672,717570:1,The decor is very simple but comfortable.,decor,AMBIENCE,AMBIENCE,decor
673,717570:2,The food was delicious but do not come here on a empty stomach.,"food,food","FOOD,FOOD",FOOD|FOOD,food|stomach
674,717570:3,The portions are small but being that the food was so good makes up for that.,"portions,food","FOOD,FOOD",FOOD|FOOD,portions|food
675,717570:4,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,"crabmeat lasagna,chocolate bread pudding","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,crabmeat|lasagna|world|chocolate|bread|pudding|dessert
676,717570:5,The staff there is very attentive and down to earth.,staff,SERVICE,SERVICE|AMBIENCE,staff|earth
677,720418:0,Great Indian food and the service is incredible.,"Indian food,service","FOOD,SERVICE",FOOD|SERVICE,food|service
678,720418:1,The owner truly caters to all your needs.,owner,SERVICE,PRICES|PRICES,owner|needs
679,720418:4,Great food and the prices are very reasonable.,"food,NULL","FOOD,PRICES",FOOD|PRICES,food|prices
680,720620:1,The food here does a great service to the name (Cantonese that is...).,food,FOOD,FOOD|SERVICE|AMBIENCE|FOOD,food|service|name|cantonese
681,720620:2,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,love|noodles|beef|broth|shrimp|dumplings|slices|roast|pork
682,720620:3,This dish is my favorite and I always get it when I go there and never get tired of it.,dish,FOOD,FOOD,dish
683,720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.","congee,Ow Ley Soh","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD,congee|donut|dough|tasting|bread
684,720620:5,Simply some good tasting Chinese food at incredible prices...,"Chinese food,Chinese food","FOOD,PRICES",FOOD|FOOD|PRICES,tasting|food|prices
685,720620:6,Service is not what you are coming here for...,Service,SERVICE,SERVICE,service
686,735448:1,"whoever the jazz duo was, they were on POINT.",jazz duo,AMBIENCE,FOOD|AMBIENCE,jazz|point
687,735448:2,"good music, great food, speedy service affordable prices.","music,food,service,NULL","AMBIENCE,FOOD,SERVICE,PRICES",FOOD|FOOD|PRICES|PRICES,music|food|service|prices
688,735448:3,even the wine by the glass was good.,wine by the glass,FOOD,FOOD|FOOD,wine|glass
689,737999:0,Consistently good Japanese Tapas.,Japanese Tapas,FOOD,,
690,737999:2,Always good drinks and service is pretty good;,"drinks,service","FOOD,SERVICE",FOOD|SERVICE,drinks|service
691,737999:3,Atmosphere is nice and relaxed too...,Atmosphere,AMBIENCE,AMBIENCE,atmosphere
692,737999:5,Yakitori (bbq meats) is tasty too.,Yakitori (bbq meats),FOOD,FOOD|FOOD,yakitori|meats
693,740923:1,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.","fish,staff,sushi chef","FOOD,SERVICE",PRICES|FOOD|SERVICE|FOOD|FOOD|AMBIENCE,quality|fish|staff|sushi|chef|place
694,740923:2,Price and quality of fish alone will keep us from making a return visit.,"fish,fish,NULL","PRICES,FOOD",PRICES|PRICES|FOOD|PRICES|FOOD,price|quality|fish|return|visit
695,740923:3,Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.,chef,FOOD,PRICES|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|PRICES|PRICES,share|sushi|dining|chef|piece|unagi|floor|floor|piece|delivery|order
696,744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!","decor,food,food,staff,Rice Avenue,Rice Avenue,Rice Avenue","AMBIENCE,FOOD,PRICES,SERVICE,AMBIENCE,AMBIENCE,PRICES",AMBIENCE|AMBIENCE|AMBIENCE|FOOD|FOOD|SERVICE|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|PRICES|AMBIENCE|AMBIENCE|AMBIENCE,fabulous|decor|manhattan|restaurant|food|staff|manhattanite|time|manhattan|rice|avenue|home|soho/village/upper|west|side|prices|clientele|roosevelt|avenue
697,746254:0,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,waiter,SERVICE,SERVICE|FOOD|AMBIENCE,waiter|wine|date
698,746254:2,"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",waiter,SERVICE,FOOD|FOOD|SERVICE|SERVICE|FOOD,apology|drinks|waiter|order|minutes
699,746254:4,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.","food,wait-staff,service,management","PRICES,SERVICE,SERVICE,SERVICE",FOOD|FOOD|SERVICE|FOOD|SERVICE|SERVICE,restaurants|food|wait-staff|diner|service|management
700,751493:0,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,"service,food,food","SERVICE,PRICES,FOOD",AMBIENCE|FOOD|SERVICE|FOOD|FOOD,area|bgel|service|food|side
701,754495:2,The food is okay and the prices here are mediocre.,"food,NULL","FOOD,PRICES",FOOD|PRICES,food|prices
702,757762:0,Baluchi's has solid food and a nice decor at reasonable prices.,"food,decor,Baluchi's","FOOD,AMBIENCE,PRICES",FOOD|FOOD|AMBIENCE|PRICES,baluchi|food|decor|prices
703,757762:1,The only problem is that the manager is a complete incompetent.,manager,SERVICE,PRICES|SERVICE,problem|manager
704,757762:2,He offers subpar service and has no personality.,service,SERVICE,SERVICE|FOOD,service|personality
705,757762:5,There is no excuse for such lousy service!,service,SERVICE,FOOD|PRICES,excuse|service
706,758263:0,I have never before eaten 40 pieces of relatively good nigiri.,nigiri,FOOD,FOOD|FOOD,pieces|nigiri
707,758263:3,$20 for all you can eat sushi cannot be beaten.,all you can eat sushi,PRICES,FOOD,sushi
708,759781:2,"Most of the servers are very attentive, friendly and quite attractive.",servers,SERVICE,SERVICE,servers
709,759781:4,"The vibe is very relaxed and cozy, service was great and the food was excellent!","vibe,service,food","AMBIENCE,SERVICE,FOOD",AMBIENCE|SERVICE|FOOD,vibe|service|food
710,773720:0,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,"Food,view of the new york city skiline","FOOD,AMBIENCE",FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,food|view|york|city|skiline
711,773720:2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,"service,place","SERVICE,AMBIENCE",FOOD|FOOD|SERVICE|SERVICE,kind|water|questions|service
712,872763:1,The food is great.,food,FOOD,FOOD,food
713,872763:2,Personal pans are the perfect size for those hungry nights.,Personal pans,FOOD,FOOD|PRICES|FOOD,pans|size|nights
714,872763:4,There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,delivery guys,SERVICE,PRICES|SERVICE|SERVICE|AMBIENCE,downside|delivery|guys|attitude
715,872763:5,Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips.,delivery guys,SERVICE,SERVICE|SERVICE|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE,delivery|guys|huffing|panting|breath|walkup|tips
716,875139:0,"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.","scene,place,location","AMBIENCE,AMBIENCE,AMBIENCE",FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,love|scene|place|character|light
717,875139:1,The pizza was pretty good and huge.,"pizza,pizza","FOOD,FOOD",FOOD,pizza
718,875139:2,The price very reasonable.,,PRICES,PRICES,price
719,875139:3,We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,penne a la vodka,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,family|size|penne|vodka|portion|bucket|food
720,875139:6,"The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol","pasta penne,pasta penne","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,pasta|penne|buttery|task
721,929329:2,"La Rosa waltzes in, and I think they are doing it the best.",La Rosa,FOOD,FOOD|FOOD,rosa|waltzes
722,929329:3,"Interesting selection, good wines, service fine, fun decor.","wines,service,decor,selection","FOOD,SERVICE,AMBIENCE,FOOD",FOOD|FOOD|SERVICE|FOOD|AMBIENCE,selection|wines|service|fine|decor
723,935633:4,I recieved prompt service with a smile.,service,SERVICE,SERVICE|AMBIENCE,service|smile
724,955711:1,The wine list is extensive and impressive.,wine list,FOOD,FOOD|SERVICE,wine|list
725,955711:2,LOVE the atmosphere - felt like I was in Paris.,atmosphere,AMBIENCE,AMBIENCE|AMBIENCE,atmosphere|paris
726,955711:3,The mussels were fantastic and so was the dessert...definitely going to be back very soon.,"mussels,dessert,NULL","FOOD,FOOD",FOOD|FOOD,mussels|dessert
727,957145:1,I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.,"service,staff","SERVICE,SERVICE",FOOD|SERVICE|SERVICE|AMBIENCE,years|service|staff|lanterna
728,957145:2,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.","Vittorio,crew","SERVICE,SERVICE",FOOD|AMBIENCE|AMBIENCE|SERVICE|FOOD|PRICES|SERVICE,years|host|vittorio|crew|family|business|visitor
