,id,review,label,pred_multiple,terms
679,693,we could have made a meal of the yummy dumplings from the dumpling menu.,FOOD,FOOD|FOOD|FOOD,meal|dumplings|menu
680,694,nice view of river and nyc.,AMBIENCE,AMBIENCE|FOOD|SERVICE,view|river|nyc
681,695,very reliable place to eat,AMBIENCE,FOOD,place
682,696,perfect location for those traveling in/out of the city by auto or bus,AMBIENCE,SERVICE|VALUE|VALUE|VALUE|SERVICE,location|in/out|city|auto|bus
683,697,"the 8th ave location was very convenient and while busy, wasn't packed",AMBIENCE,AMBIENCE|VALUE,ave|location
684,698,the location in the heart of manhattan adjacent to the port authority makes this an easy spot to grab a bite to eat,AMBIENCE,VALUE|AMBIENCE|AMBIENCE|FOOD|SERVICE|AMBIENCE|FOOD,location|heart|manhattan|port|authority|spot|bite
685,699,nice environment with a wide choice of beers,AMBIENCE,FOOD|FOOD|FOOD,environment|choice|beers
686,700,it's in a great location with windows that open out onto the pavement in nice weather.,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|VALUE,location|windows|pavement|weather
687,701,"location is convienient to businesses, hotels and theaters",AMBIENCE,SERVICE|VALUE|SERVICE|VALUE,location|businesses|hotels|theaters
688,702,lovely atmosphere,AMBIENCE,AMBIENCE,atmosphere
689,703,boucherie is our new favorite neighborhood spot.,AMBIENCE,FOOD|FOOD|SERVICE,boucherie|neighborhood|spot
690,704,this small place has an amazing atmosphere of energy and yet intimacy,AMBIENCE,AMBIENCE|AMBIENCE|FOOD|AMBIENCE,place|atmosphere|energy|intimacy
691,705,nice and trendy place with a great atmosphere,AMBIENCE,AMBIENCE|AMBIENCE,place|atmosphere
692,706,this is probably the worst place in total experience value in new york city,AMBIENCE,VALUE|VALUE|VALUE|VALUE,place|experience|value|city
693,707,this is a fantastic place to eat!,AMBIENCE,AMBIENCE,place
694,708,the atmosphere was amazing!,AMBIENCE,AMBIENCE,atmosphere
695,709,the atmosphere was amazing!,AMBIENCE,AMBIENCE,atmosphere
696,710,it's a very warm and cozy atmosphere with a trendy style.,AMBIENCE,AMBIENCE|AMBIENCE,atmosphere|style
697,711,this restaurant has great decor and atmosphere,AMBIENCE,FOOD|AMBIENCE|AMBIENCE,restaurant|decor|atmosphere
698,712,hiding behind two great wooden door is this marvelous gem of a restaurant,AMBIENCE,AMBIENCE|AMBIENCE|FOOD,door|gem|restaurant
