,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,reviewID,sentenceID,review,category,polarity,entity,preprocessed_sentence,type_sentence,preprocessed_sentence_lemma,aspect_prediction,opinion_term_prediction,entity_prediction,opinion_prediction
238,238,238,482,1746113,1746113:3,"The fish was really,really fresh.",FOOD#QUALITY,positive,FOOD,"the fish was really , really fresh .",simple_sentence,fish really really fresh,[['fish']],[['fresh']],['FOOD'],['positive']
239,239,239,483,1748813,1748813:1,All of the pizzas are terrific and the price is even better!,FOOD#QUALITY,positive,FOOD,all of the pizzas are terrific and the price is even better,complex_sentence,pizza terrific price even well,"[['pizza'], ['price']]","[['terrific'], ['well']]","['FOOD', 'VALUE']","['positive', 'positive']"
240,240,240,484,1748813,1748813:2,I highly recommend the Sophia pizza.,FOOD#QUALITY,positive,FOOD,i highly recommend the sophia pizza .,simple_sentence,highly recommend sophia pizza,"[['sophia', 'pizza']]",[['recommend']],['FOOD'],['positive']
241,241,241,485,1748839,1748839:0,The food was mediocre at best but it was the horrible service that made me vow never to go back.,"FOOD#QUALITY,SERVICE#GENERAL","negative,negative","FOOD,SERVICE",the food was mediocre at best but it was the horrible service that made me vow never to go back .,compound_complex_sentence,food mediocre best horrible service make vow never go back,"[['food'], ['service']]","[['mediocre', 'best'], ['horrible']]","['FOOD', 'SERVICE']","['positive', 'negative']"
242,242,242,488,378848,378848:3,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.","AMBIENCE#GENERAL,FOOD#QUALITY,SERVICE#GENERAL","positive,positive,positive","AMBIENCE,FOOD,SERVICE","the blond wood decor is very soothing , the premium sake is excellent and the service is great .",compound_sentence,blond wood decor soothing premium sake excellent service great,"[['wood', 'decor'], ['premium', 'sake'], ['service']]","[['soothing'], ['excellent'], ['great']]","['FOOD', 'VALUE', 'SERVICE']","['positive', 'positive', 'negative']"
243,243,243,489,397331,397331:1,"While their kitchen food is delicious, their Sushi is out of this world.","FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD","while their kitchen food is delicious , their sushi is out of this world .",complex_sentence,kitchen food delicious sushi world,"[['kitchen', 'food']]",[['delicious']],['FOOD'],['positive']
244,244,244,491,397331,397331:3,"Not only is the cuisine the best around, the service has always been attentive and charming.","FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE","not only is the cuisine the best around , the service has always been attentive and charming .",phrase,cuisine best around service always attentive charming,"[['cuisine'], ['service']]","[['best'], ['attentive']]","['FOOD', 'SERVICE']","['positive', 'negative']"
245,245,245,494,404464,404464:2,"The entree was bland and small, dessert was not inspired.","FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#QUALITY","negative,negative,negative","FOOD,FOOD,FOOD","the entree was bland and small , dessert was not inspired .",simple_sentence,entree bland small dessert inspire,"[['dessert', 'entree']]","[['bland', 'small']]",['FOOD'],['positive']
246,246,246,495,404464,404464:3,I expected quite a bit more from such an expensive menu.,"FOOD#PRICES,FOOD#QUALITY","negative,negative","FOOD,FOOD",i expected quite a bit more from such an expensive menu .,simple_sentence,expect quite bit expensive menu,[['menu']],[['expensive']],['FOOD'],['positive']
247,247,247,496,426805,426805:0,"The view is spectacular, and the food is great.","AMBIENCE#GENERAL,FOOD#QUALITY","positive,positive","AMBIENCE,FOOD","the view is spectacular , and the food is great .",compound_sentence,view spectacular food great,"[['view'], ['food']]","[['spectacular'], ['great']]","['AMBIENCE', 'FOOD']","['positive', 'negative']"
248,248,248,497,426930,426930:0,Authentic Taiwanese food that's cheap... what more could you ask for?,"FOOD#QUALITY,FOOD#PRICES","positive,positive","FOOD,FOOD",authentic taiwanese food that is cheap ... what more could you ask for,phrase,authentic taiwanese food cheapwhat could ask,[['food']],"[['authentic', 'cheap']]",['FOOD'],['positive']
249,249,249,498,426930,426930:2,The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.,FOOD#QUALITY,positive,FOOD,the cold appetizer dishes taste like the way i remember them to taste when i was growing up in taiwan .,complex_sentence,cold appetizer dish taste like way remember taste grow taiwan,"[['way'], ['taiwan', 'appetizer', 'dish']]","[['like'], ['cold']]","['AMBIENCE', 'FOOD']","['positive', 'positive']"
250,250,250,501,430342,430342:2,I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",i really like both the scallops and the mahi mahi ( on saffron risotto-yum ) .,phrase,really like scallop mahi mahi saffron risotto yum,"[['scallop', 'mahi', 'saffron', 'risotto-yum']]",[['like']],['FOOD'],['positive']
251,251,251,502,430342,430342:4,Delicious crab cakes too.,FOOD#QUALITY,positive,FOOD,delicious crab cakes too .,phrase,delicious crab cake,"[['crab', 'cake']]",[['delicious']],['FOOD'],['positive']
252,252,252,503,430342,430342:5,"Even if the food wasn't this good, the garden is a great place to sit outside and relax.","AMBIENCE#GENERAL,FOOD#QUALITY","positive,positive","AMBIENCE,FOOD","even if the food was not this good , the garden is a great place to sit outside and relax .",complex_sentence,even food wasnot good garden great place sit outside relax,"[['food'], ['garden', 'place']]","[['good'], ['great']]","['FOOD', 'AMBIENCE']","['positive', 'negative']"
253,253,253,504,433878,433878:1,"Their calzones are horrific, bad, vomit-inducing, YUCK.",FOOD#QUALITY,negative,FOOD,"their calzones are horrific , bad , vomit-inducing , yuck .",simple_sentence,calzones horrific bad vomit induce yuck,"[['yuck', 'calzones']]","[['horrific', 'bad']]",['FOOD'],['negative']
254,254,254,506,436868,436868:1,"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.","FOOD#STYLE_OPTIONS,FOOD#QUALITY","negative,negative","FOOD,FOOD","the dosas are skimpy , unattractive and drip with grease , and personally i 'd drink popcorn topping before i 'd eat another one of these .",compound_complex_sentence,dosas skimpy unattractive drip grease personally drink popcorn top eat another one,"[['drip', 'grease', 'dosas']]","[['skimpy', 'unattractive']]",['FOOD'],['negative']
255,255,255,507,436868,436868:2,"The sandwiches are dry, tasteless and way overpriced.","FOOD#QUALITY,FOOD#PRICES","negative,negative","FOOD,FOOD","the sandwiches are dry , tasteless and way overpriced .",compound_sentence,sandwich dry tasteless way overprice,"[['way'], ['sandwich']]","[['overprice'], ['dry', 'tasteless']]","['AMBIENCE', 'FOOD']","['positive', 'positive']"
256,256,256,509,444818,444818:2,"Best Italian food I ever had (and being Italian, that means alot).",FOOD#QUALITY,positive,FOOD,"best italian food i ever had ( and being italian , that means alot ) .",simple_sentence,best italian food ever italian mean alot,[['food']],"[['best', 'italian']]",['FOOD'],['positive']
257,257,257,512,445960,445960:3,"The food is good, especially their more basic dishes, and the drinks are delicious.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive","FOOD,FOOD,FOOD","the food is good , especially their more basic dishes , and the drinks are delicious .",compound_sentence,food good especially basic dish drink delicious,"[['food'], ['drink']]","[['good'], ['delicious']]","['FOOD', 'FOOD']","['positive', 'positive']"
258,258,258,514,447697,447697:0,Great sushi experience.,FOOD#QUALITY,positive,FOOD,great sushi experience .,phrase,great sushi experience,"[['sushi', 'experience']]",[['great']],['FOOD'],['negative']
259,259,259,515,447697,447697:2,Unique apppetizers.,FOOD#QUALITY,positive,FOOD,unique apppetizers .,phrase,unique apppetizers,[['apppetizers']],[['unique']],['FOOD'],['positive']
260,260,260,516,449802,449802:0,"Good spreads, great beverage selections and bagels really tasty.","FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#QUALITY","positive,positive,positive","FOOD,FOOD,FOOD","good spreads , great beverage selections and bagels really tasty .",phrase,good spread great beverage selection bagel really tasty,"[['spread'], ['beverage', 'selection'], ['bagel']]","[['good'], ['great'], ['tasty']]","['FOOD', 'FOOD', 'FOOD']","['positive', 'negative', 'positive']"
261,261,261,519,461928,461928:1,The pizza is delicious and the proprietor is one of the nicest in NYC.,"FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE",the pizza is delicious and the proprietor is one of the nicest in nyc .,compound_sentence,pizza delicious proprietor one nice nyc,"[['pizza'], ['proprietor', 'nyc']]","[['delicious'], ['nice']]","['FOOD', 'SERVICE']","['positive', 'positive']"
262,262,262,521,464342,464342:3,the turkey burgers are scary!,FOOD#QUALITY,negative,FOOD,the turkey burgers are scary,simple_sentence,turkey burger scary,"[['turkey', 'burger']]",[['scary']],['FOOD'],['negative']
263,263,263,522,470488,470488:2,The sushi was awful!,FOOD#QUALITY,negative,FOOD,the sushi was awful,simple_sentence,sushi awful,[['sushi']],[['awful']],['FOOD'],['negative']
264,264,264,524,470488,470488:4,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.","FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD","furthermore , the rice had no seasoning , so the sushi was bland and disgusting .",complex_sentence,furthermore rice seasoning sushi bland disgusting,"[['rice', 'seasoning', 'sushi'], ['rice', 'seasoning', 'furrmore']]","[['bland'], ['disgust']]","['FOOD', 'FOOD']","['positive', 'negative']"
265,265,265,525,470488,470488:5,"The fish was adequate, but inexpertly sliced.",FOOD#STYLE_OPTIONS,negative,FOOD,"the fish was adequate , but inexpertly sliced .",simple_sentence,fish adequate inexpertly slice,[['fish']],[['adequate']],['FOOD'],['negative']
266,266,266,527,475298,475298:2,Food is great and inexpensive.,"FOOD#QUALITY,FOOD#PRICES","positive,positive","FOOD,FOOD",food is great and inexpensive .,simple_sentence,food great inexpensive,[['food']],"[['great', 'inexpensive']]",['FOOD'],['positive']
267,267,267,531,476473,476473:0,Awsome Pizza especially the Margheritta slice.,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",awsome pizza especially the margheritta slice .,phrase,awsome pizza especially margheritta slice,"[['pizza', 'margheritta', 'slice']]",[['awsome']],['FOOD'],['negative']
268,268,268,534,483111,483111:1,The food is reliable and the price is moderate.,FOOD#QUALITY,positive,FOOD,the food is reliable and the price is moderate .,compound_sentence,food reliable price moderate,"[['food'], ['price']]","[['reliable'], ['moderate']]","['FOOD', 'VALUE']","['negative', 'positive']"
269,269,269,535,485026,485026:0,"For authentic Thai food, look no further than Toons.",FOOD#QUALITY,positive,FOOD,"for authentic thai food , look no further than toons .",phrase,authentic thai food look toon,[['food']],[['authentic']],['FOOD'],['positive']
270,270,270,536,485026,485026:2,"Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.","FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD","try the pad thai , or sample anything on the appetizer menu ... they 're all delicious .",phrase,try pad thai sample anything appetizer menu delicious,"[['pad', 'sample', 'anything', 'appetizer', 'menu']]",[['delicious']],['FOOD'],['positive']
271,271,271,538,485767,485767:3,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,FOOD#QUALITY,positive,FOOD,the brioche and lollies as party favors is a cute and sweet touch to a most memorable meal .,complex_sentence,brioche lolly party favor cute sweet touch memorable meal,"[['touch', 'meal'], ['brioche', 'lolly', 'party']]","[['sweet', 'memorable'], ['cute']]","['SERVICE', 'FOOD']","['positive', 'positive']"
272,272,272,540,485966,485966:2,Service was not good and food is not wonderful.,"SERVICE#GENERAL,FOOD#QUALITY","negative,negative","SERVICE,FOOD",service was not good and food is not wonderful .,compound_sentence,service good food wonderful,"[['service'], ['food']]","[['good'], ['wonderful']]","['SERVICE', 'FOOD']","['positive', 'positive']"
273,273,273,541,485966,485966:3,I did not try the caviar but I tried their salmon and crab salad (they are all good)  ,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",i did not try the caviar but i tried their salmon and crab salad ( they are all good ),complex_sentence,try caviar try salmon crab salad good,"[['caviar', 'salmon']]",[['good']],['FOOD'],['positive']
274,274,274,543,490565,490565:2,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive","FOOD,FOOD,FOOD","the food is yummy , especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries .",simple_sentence,food yummy especially cook perfection mussel spicy tomato sauce shoestring crispy fry,"[['food'], ['mussel', 'tomato', 'sauce']]","[['yummy'], ['cooked-to-perfection']]","['FOOD', 'FOOD']","['negative', 'negative']"
275,275,275,545,490565,490565:4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.","FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#PRICES,FOOD#QUALITY,AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive,positive,positive,positive,positive","FOOD,FOOD,FOOD,FOOD,AMBIENCE,AMBIENCE","you can get a completely delish martini in a glass ( that is about NUM NUM/NUM drinks ) for NUM.NUM ( i recommend the vanilla shanty , ) in a great homey setting with great music .",compound_sentence,get completely delish martini glass drink recommend vanilla shanty great homey setting great music,"[['num', 'martini', 'glass', 'NUM.NUM', 'vanilla', 'shanty'], ['setting', 'music']]","[['recommend'], ['great']]","['FOOD', 'AMBIENCE']","['positive', 'negative']"
276,276,276,550,493514,493514:1,I cannot imagine better Indian food in all of the city.,FOOD#QUALITY,positive,FOOD,i can not imagine better indian food in all of the city .,simple_sentence,imagine good indian food city,"[['food', 'city']]",[['good']],['FOOD'],['positive']
277,277,277,551,494850,494850:3,The food now is inconsistent.,FOOD#QUALITY,negative,FOOD,the food now is inconsistent .,simple_sentence,food inconsistent,[['food']],[['inconsistent']],['FOOD'],['negative']
278,278,278,553,496132,496132:3,The food is excellent! ,FOOD#QUALITY,positive,FOOD,the food is excellent,simple_sentence,food excellent,[['food']],[['excellent']],['FOOD'],['positive']
279,279,279,557,503807,503807:2,The food was exceptional.,FOOD#QUALITY,positive,FOOD,the food was exceptional .,simple_sentence,food exceptional,[['food']],[['exceptional']],['FOOD'],['negative']
280,280,280,558,503807,503807:4,"I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",FOOD#QUALITY,positive,FOOD,"i choose to go with one of the special , the braised lamb shank in red wine , which was excellent .",compound_sentence,choose go one special braise lamb shank red wine excellent,"[['lamb', 'shank', 'wine']]","[['special', 'excellent']]",['FOOD'],['negative']
281,281,281,560,503807,503807:6,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,"FOOD#QUALITY,AMBIENCE#GENERAL","positive,negative","FOOD,AMBIENCE",the restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,complex_sentence,restaurant bit noisy something overlook sit enjoy great meal,"[['restaurant'], ['meal']]","[['noisy'], ['enjoy', 'great']]","['AMBIENCE', 'FOOD']","['positive', 'positive']"
282,282,282,561,505535,505535:1,"the pad se ew chicken was delicious, however the pad thai was far too oily.","FOOD#QUALITY,FOOD#QUALITY","positive,negative","FOOD,FOOD","the pad se ew chicken was delicious , however the pad thai was far too oily .",compound_sentence,pad se ew chicken delicious however pad thai far oily,"[['pad', 'se', 'ew', 'chicken'], ['se', 'ew', 'pad', 'thai']]","[['delicious'], ['oily']]","['FOOD', 'VALUE']","['positive', 'positive']"
283,283,283,562,507755,507755:1,The fried dumplings are GREAT!,FOOD#QUALITY,positive,FOOD,the fried dumplings are great,simple_sentence,fried dumpling great,[['dumpling']],"[['fried', 'great']]",['FOOD'],['positive']
284,284,284,565,507937,507937:1,"delicious bagels, especially when right out of the oven.",FOOD#QUALITY,positive,FOOD,"delicious bagels , especially when right out of the oven .",phrase,delicious bagel especially right oven,"[['bagel'], ['oven']]","[['delicious'], ['right']]","['FOOD', 'FOOD']","['positive', 'positive']"
285,285,285,568,509227,509227:1,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.","FOOD#QUALITY,AMBIENCE#GENERAL","negative,negative","FOOD,AMBIENCE","the food is decent at best , and the ambience , well , it is a matter of opinion , some may consider it to be a sweet thing , i thought it was just annoying .",compound_complex_sentence,food decent best ambience well matter opinion may consider sweet thing think annoying,"[['food'], ['matter']]","[['decent', 'best'], ['well', 'sweet', 'annoying']]","['FOOD', 'AMBIENCE']","['positive', 'positive']"
286,286,286,571,512294,512294:0,"Great food, great prices, great service.","FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE","great food , great prices , great service .",phrase,great food great price great service,"[['food'], ['price'], ['service']]","[['great'], ['great'], ['great']]","['FOOD', 'VALUE', 'SERVICE']","['negative', 'negative', 'negative']"
287,287,287,572,512294,512294:1,"If you are looking for a good quality, cheap eats - this is the place.","FOOD#QUALITY,FOOD#PRICES","positive,positive","FOOD,FOOD","if you are looking for a good quality , cheap eats - this is the place .",complex_sentence,look good quality cheap eat place,"[['quality'], ['place']]","[['good'], ['cheap']]","['FOOD', 'AMBIENCE']","['positive', 'positive']"
288,288,288,575,513395,513395:1,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",FOOD#QUALITY,negative,FOOD,"their bagels are fine , but they are a little overcooked , and not really a ispecial bagel experience .",compound_sentence,bagel fine little overcooked really ispecial bagel experience,"[['bagel'], ['little']]","[['fine'], ['overcooked']]","['FOOD', 'AMBIENCE']","['positive', 'positive']"
289,289,289,577,513521,513521:2,Drawbacks: service is slow and they don't toast!,SERVICE#GENERAL,negative,SERVICE,drawbacks service is slow and they do not toast,phrase,drawback service slow donot toast,"[['service'], ['toast']]","[['slow'], ['drawback']]","['SERVICE', 'FOOD']","['negative', 'negative']"
290,290,290,578,519425,519425:0,The food was absolutely amazing!!,FOOD#QUALITY,positive,FOOD,the food was absolutely amazing,simple_sentence,food absolutely amazing,[['food']],[['amazing']],['FOOD'],['positive']
291,291,291,579,519425,519425:1,The baked clams octopus we shared as appetizers were the best we've ever had!! ,FOOD#QUALITY,positive,FOOD,the baked clams octopus we shared as appetizers were the best we have ever had,phrase,baked clam octopus share appetizer best ever,[['appetizer']],[['best']],['FOOD'],['positive']
292,292,292,580,519425,519425:2,"The lamb was tender so full of flavor, the dessert was divine!!","FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD","the lamb was tender so full of flavor , the dessert was divine",complex_sentence,lamb tender full flavor dessert divine,"[['lamb', 'flavor'], ['dessert']]","[['tender'], ['divine']]","['FOOD', 'FOOD']","['positive', 'negative']"
293,293,293,581,519425,519425:3,The waiter was attentive.,SERVICE#GENERAL,positive,SERVICE,the waiter was attentive .,simple_sentence,waiter attentive,[['waiter']],[['attentive']],['FOOD'],['negative']
294,294,294,584,521916,521916:1,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.","FOOD#QUALITY,FOOD#QUALITY,FOOD#GENERAL","negative,positive,negative","FOOD,FOOD,FOOD","small servings for main entree , i had salmon ( wasnt impressed ) girlfriend had chicken , it was good .",compound_complex_sentence,small serving main entree salmon wasnt impressed girlfriend chicken good,"[['girlfriend', 'chicken', 'serving', 'entree'], ['girlfriend', 'chicken', 'salmon', 'wasnt']]","[['small', 'good'], ['impressed']]","['FOOD', 'FOOD']","['positive', 'negative']"
295,295,295,585,521916,521916:2,Dessert is a joke...dont bother,FOOD#QUALITY,negative,FOOD,dessert is a joke ... do not bother,simple_sentence,dessert joke bother,[['dessert']],"[['joke', 'bother']]",['FOOD'],['positive']
296,296,296,588,527109,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive,positive,positive","FOOD,FOOD,FOOD,FOOD","the anti-pasta was excellent , especially the calamari , as were the filling pasta mains .",complex_sentence,anti pasta excellent especially calamari fill pasta main,"[['anti-pasta'], ['calamari', 'calamari', 'pasta', 'main']]","[['excellent'], ['anti-']]","['FOOD', 'FOOD']","['positive', 'negative']"
297,297,297,589,527109,527109:3,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,"FOOD#STYLE_OPTIONS,FOOD#PRICES","positive,positive","FOOD,FOOD",the wine list is extensive and can easily hike up an otherwise reasonably priced meal .,compound_sentence,wine list extensive easily hike otherwise reasonably price meal,"[['wine', 'list'], ['meal']]","[['extensive'], ['reasonably']]","['FOOD', 'FOOD']","['negative', 'positive']"
298,298,298,590,530517,530517:2,"Great food, great decor, great service.","FOOD#QUALITY,AMBIENCE#GENERAL,SERVICE#GENERAL","positive,positive,positive","FOOD,AMBIENCE,SERVICE","great food , great decor , great service .",phrase,great food great decor great service,"[['food'], ['decor'], ['service']]","[['great'], ['great'], ['great']]","['FOOD', 'AMBIENCE', 'SERVICE']","['negative', 'negative', 'negative']"
299,299,299,593,535248,535248:1,The shrimp scampi was excellent and the antipasti were plentiful.,"FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive","FOOD,FOOD",the shrimp scampi was excellent and the antipasti were plentiful .,compound_sentence,shrimp scampi excellent antipasti plentiful,"[['shrimp', 'scampi'], ['antipasti']]","[['excellent'], ['plentiful']]","['FOOD', 'FOOD']","['positive', 'negative']"
300,300,300,598,553097,553097:1,Too bad the food wasn't of the same heritage.,FOOD#QUALITY,negative,FOOD,too bad the food was not of the same heritage .,simple_sentence,bad food wasnot heritage,[['food']],"[['bad', 'same']]",['FOOD'],['positive']
301,301,301,599,553097,553097:2,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.","FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD","the porcini mushroom pasta special was tasteless , so was the seafood tagliatelle .",complex_sentence,porcini mushroom pasta special tasteless seafood tagliatelle,"[['porcini', 'mushroom', 'pasta', 'special']]",[['tasteless']],['FOOD'],['positive']
302,302,302,601,558423,558423:1,I also recommend the rice dishes or the different varieties of congee (rice porridge).,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",i also recommend the rice dishes or the different varieties of congee ( rice porridge ) .,simple_sentence,also recommend rice dish different variety congee rice porridge,"[['rice', 'dish'], ['variety', 'congee', 'porridge']]","[['recommend'], ['variety']]","['FOOD', 'FOOD']","['positive', 'positive']"
303,303,303,604,561054,561054:1,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.","AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive","AMBIENCE,AMBIENCE","when you 're sitting in their main dining room ( which has a spectacular , hand-painted high ceiling ) you 'd never know there was a world outside .",complex_sentence,sit main dining room spectacular hand paint high ceiling never know world outside,"[['dining'], ['ceiling'], ['world']]","[['main'], ['high'], ['spectacular']]","['FOOD', 'AMBIENCE', 'AMBIENCE']","['positive', 'negative', 'positive']"
304,304,304,605,561054,561054:2,"The food is wonderful, tasty and filling, and the service is professional and friendly.","FOOD#QUALITY,FOOD#STYLE_OPTIONS,SERVICE#GENERAL","positive,positive,positive","FOOD,FOOD,SERVICE","the food is wonderful , tasty and filling , and the service is professional and friendly .",compound_sentence,food wonderful tasty fill service professional friendly,"[['food'], ['service']]","[['wonderful', 'tasty'], ['professional', 'friendly']]","['FOOD', 'SERVICE']","['positive', 'positive']"
305,305,305,607,565344,565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,"SERVICE#GENERAL,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive","SERVICE,FOOD,FOOD",the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,compound_sentence,service fast friendly food tasty best hot sauce add meal,"[['food'], ['sauce'], ['service']]","[['tasty'], ['best', 'hot'], ['fast', 'friendly']]","['FOOD', 'FOOD', 'SERVICE']","['positive', 'positive', 'positive']"
306,306,306,608,571962,571962:1,Good food.,FOOD#QUALITY,positive,FOOD,good food .,phrase,good food,[['food']],[['good']],['FOOD'],['positive']
307,307,307,609,578016,578016:0,I have never had cheescake like this.,FOOD#QUALITY,positive,FOOD,i have never had cheescake like this .,simple_sentence,never cheescake like,[['cheescake']],[['like']],['FOOD'],['positive']
308,308,308,611,584025,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,"FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#PRICES","positive,positive,positive","FOOD,FOOD,FOOD",the food is great and they have a good selecion of wines at reasonable prices .,compound_sentence,food great good selecion wine reasonable price,"[['food'], ['selecion', 'wine', 'price']]","[['great'], ['good', 'reasonable']]","['FOOD', 'VALUE']","['negative', 'positive']"
309,309,309,613,610611,610611:0,"i've been to sapphire twice and both times the food was fine, if not good.",FOOD#QUALITY,positive,FOOD,"i have been to sapphire twice and both times the food was fine , if not good .",compound_complex_sentence,sapphire twice time food fine good,"[['time', 'food']]",[['fine']],['FOOD'],['positive']
310,310,310,615,611117,611117:0,Best Reuben sandwich ever!,FOOD#QUALITY,positive,FOOD,best reuben sandwich ever,phrase,best reuben sandwich ever,[['sandwich']],[['best']],['FOOD'],['positive']
311,311,311,616,615180,615180:1,"The food was not fresh, the sauces were bland and very oily.","FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD","the food was not fresh , the sauces were bland and very oily .",compound_sentence,food fresh sauce bland oily,"[['food'], ['sauce']]","[['fresh'], ['bland']]","['FOOD', 'FOOD']","['positive', 'positive']"
312,312,312,617,620892,620892:2,Pizza was a little soggy.,FOOD#QUALITY,negative,FOOD,pizza was a little soggy .,simple_sentence,pizza little soggy,"[['pizza', 'little']]",[['soggy']],['FOOD'],['negative']
313,313,313,618,620892,620892:3,Ravioli was good...but I have to say that I found everything a bit overpriced.,FOOD#QUALITY,positive,FOOD,ravioli was good ... but i have to say that i found everything a bit overpriced .,compound_complex_sentence,ravioli good say find everything bit overpriced,[['ravioli']],[['good']],['FOOD'],['positive']
314,314,314,620,624715,624715:1,Authentic Pakistani food.,FOOD#QUALITY,positive,FOOD,authentic pakistani food .,phrase,authentic pakistani food,[['food']],[['authentic']],['FOOD'],['positive']
315,315,315,622,624715,624715:4,"Just straight up cheap, good food.","FOOD#QUALITY,FOOD#PRICES","positive,positive","FOOD,FOOD","just straight up cheap , good food .",phrase,straight cheap good food,[['food']],[['good']],['FOOD'],['positive']
316,316,316,625,630914,630914:0,The food was actually aweful.,FOOD#QUALITY,negative,FOOD,the food was actually aweful .,simple_sentence,food actually aweful,[['food']],[['aweful']],['FOOD'],['negative']
317,317,317,626,630914,630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","negative,negative,negative,negative","FOOD,FOOD,FOOD,FOOD","the mussles were the fishiest things i have ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w/ chicken had bones in it ... it was disgusting .",complex_sentence,mussles fishy thing ever taste seabass bland goat cheese salad miss goat cheese penne w chicken bone itit disgust,"[['seabass'], ['goat', 'cheese', 'salad', 'penne', 'w', 'chicken', 'bone']]","[['bland'], ['disgust']]","['FOOD', 'FOOD']","['positive', 'negative']"
318,318,318,628,632121,632121:2,"The food is amazing, rich pastas and fresh doughy pizza.","FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#QUALITY","positive,positive,positive","FOOD,FOOD,FOOD","the food is amazing , rich pastas and fresh doughy pizza .",simple_sentence,food amazing rich pasta fresh doughy pizza,"[['food'], ['pasta'], ['pizza']]","[['amazing'], ['rich'], ['fresh']]","['FOOD', 'FOOD', 'FOOD']","['positive', 'negative', 'positive']"
319,319,319,632,680345,680345:1,I really recommend the very simple Unda (Egg) rolls.,FOOD#QUALITY,positive,FOOD,i really recommend the very simple unda ( egg ) rolls .,simple_sentence,really recommend simple unda egg roll,"[['unda', 'egg', 'roll']]",[['recommend']],['FOOD'],['positive']
