,Unnamed: 0,reviewID,sentenceID,review,category,polarity,entity,preprocessed_sentence,type_sentence,preprocessed_sentence_lemma,aspect_prediction,opinion_term_prediction,entity_prediction
554,564,507844,507844:4,"Terrible, terrible management - deserves to be shut-down.",SERVICE#GENERAL,negative,SERVICE,"terrible , terrible management - deserves to be shut-down .",phrase,terrible terrible management deserve shut,[['management']],[['terrible']],['SERVICE']
555,565,507937,507937:1,"delicious bagels, especially when right out of the oven.",FOOD#QUALITY,positive,FOOD,"delicious bagels , especially when right out of the oven .",phrase,delicious bagel especially right oven,"[['bagel'], ['oven']]","[['delicious'], ['right']]","['FOOD', 'FOOD']"
556,566,507937,507937:2,Spreads and toppings are great - though a bit pricey.,"FOOD#QUALITY,FOOD#QUALITY,FOOD#PRICES,FOOD#PRICES","positive,positive,negative,negative","FOOD,FOOD,FOOD,FOOD",spreads and toppings are great - though a bit pricey .,simple_sentence,spread topping great though bit pricey,"[['spread', 'topping']]",[['great']],['VALUE']
557,567,507937,507937:3,Service is fast and friendly.,SERVICE#GENERAL,positive,SERVICE,service is fast and friendly .,simple_sentence,service fast friendly,[['service']],"[['fast', 'friendly']]",['SERVICE']
558,568,509227,509227:1,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.","FOOD#QUALITY,AMBIENCE#GENERAL","negative,negative","FOOD,AMBIENCE","the food is decent at best , and the ambience , well , it is a matter of opinion , some may consider it to be a sweet thing , i thought it was just annoying .",compound_complex_sentence,food decent best ambience well matter opinion may consider sweet thing think annoying,"[['food'], ['matter']]","[['decent', 'best'], ['well', 'sweet', 'annoying']]","['FOOD', 'AMBIENCE']"
559,570,511290,511290:4,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,"AMBIENCE#GENERAL,SERVICE#GENERAL","positive,positive","AMBIENCE,SERVICE",this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time .,compound_sentence,place correct ambience excellent staff make feel like guest friend time,"[['ambience'], ['staff'], ['guest']]","[['correct'], ['excellent'], ['like']]","['FOOD', 'SERVICE', 'SERVICE']"
560,571,512294,512294:0,"Great food, great prices, great service.","FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE","great food , great prices , great service .",phrase,great food great price great service,"[['food'], ['price'], ['service']]","[['great'], ['great'], ['great']]","['FOOD', 'VALUE', 'SERVICE']"
561,572,512294,512294:1,"If you are looking for a good quality, cheap eats - this is the place.","FOOD#QUALITY,FOOD#PRICES","positive,positive","FOOD,FOOD","if you are looking for a good quality , cheap eats - this is the place .",complex_sentence,look good quality cheap eat place,"[['quality'], ['place']]","[['good'], ['cheap']]","['VALUE', 'AMBIENCE']"
562,573,512925,512925:0,it's a perfect place to have a amanzing indian food.,FOOD#QUALITY,positive,FOOD,it is a perfect place to have a amanzing indian food .,simple_sentence,perfect place amanzing indian food,"[['place', 'food']]","[['perfect', 'amanzing', 'indian']]",['FOOD']
563,574,512925,512925:2,"also it's great to have dinner in a very romantic and comfortable place, the service it's just perfect...they're so frendly that we never want to live the place!","AMBIENCE#GENERAL,SERVICE#GENERAL","positive,positive","AMBIENCE,SERVICE","also it is great to have dinner in a very romantic and comfortable place , the service it is just perfect ... they 're so frendly that we never want to live the place",complex_sentence,also great dinner romantic comfortable place service perfect frendly never want live place,"[['place', 'service']]","[['great', 'romantic', 'comfortable', 'perfect']]",['SERVICE']
564,575,513395,513395:1,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",FOOD#QUALITY,negative,FOOD,"their bagels are fine , but they are a little overcooked , and not really a ispecial bagel experience .",compound_sentence,bagel fine little overcooked really ispecial bagel experience,"[['bagel'], ['little']]","[['fine'], ['overcooked']]","['FOOD', 'FOOD']"
565,576,513521,513521:0,Great bagels made the old-fashioned way.,"FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive","FOOD,FOOD",great bagels made the old-fashioned way .,simple_sentence,great bagel make old fashion way,"[['bagel', 'way']]","[['great', 'old-fashioned']]",['FOOD']
566,577,513521,513521:2,Drawbacks: service is slow and they don't toast!,SERVICE#GENERAL,negative,SERVICE,drawbacks service is slow and they do not toast,phrase,drawback service slow donot toast,"[['service'], ['toast']]","[['slow'], ['drawback']]","['SERVICE', 'FOOD']"
567,578,519425,519425:0,The food was absolutely amazing!!,FOOD#QUALITY,positive,FOOD,the food was absolutely amazing,simple_sentence,food absolutely amazing,[['food']],[['amazing']],['FOOD']
568,579,519425,519425:1,The baked clams octopus we shared as appetizers were the best we've ever had!! ,FOOD#QUALITY,positive,FOOD,the baked clams octopus we shared as appetizers were the best we have ever had,phrase,baked clam octopus share appetizer best ever,[['appetizer']],[['best']],['FOOD']
569,580,519425,519425:2,"The lamb was tender so full of flavor, the dessert was divine!!","FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD","the lamb was tender so full of flavor , the dessert was divine",complex_sentence,lamb tender full flavor dessert divine,"[['lamb', 'flavor'], ['dessert']]","[['tender', 'full'], ['divine']]","['FOOD', 'FOOD']"
570,581,519425,519425:3,The waiter was attentive.,SERVICE#GENERAL,positive,SERVICE,the waiter was attentive .,simple_sentence,waiter attentive,[['waiter']],[['attentive']],['AMBIENCE']
571,582,519425,519425:4,The place itself is beautiful the bar scene seems to be happening.,"AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive","AMBIENCE,AMBIENCE",the place itself is beautiful the bar scene seems to be happening .,complex_sentence,place beautiful bar scene seem happen,"[['bar', 'scene', 'place']]",[['beautiful']],['AMBIENCE']
572,584,521916,521916:1,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.","FOOD#QUALITY,FOOD#QUALITY,FOOD#GENERAL","negative,positive,negative","FOOD,FOOD,FOOD","small servings for main entree , i had salmon ( wasnt impressed ) girlfriend had chicken , it was good .",compound_complex_sentence,small serving main entree salmon wasnt impressed girlfriend chicken good,"[['girlfriend', 'chicken', 'serving', 'entree'], ['girlfriend', 'chicken', 'salmon', 'wasnt']]","[['small', 'main', 'good'], ['impressed']]","['SERVICE', 'FOOD']"
573,585,521916,521916:2,Dessert is a joke...dont bother,FOOD#QUALITY,negative,FOOD,dessert is a joke ... do not bother,simple_sentence,dessert joke bother,[['dessert']],"[['joke', 'bother']]",['FOOD']
574,586,527109,527109:0,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",SERVICE#GENERAL,positive,SERVICE,"volare virgins or weekly regulars , everyone gets treated the same and you ca not ask for more than that when the service is this friendly .",compound_complex_sentence,volare virgin weekly regular everyone get treat canot ask service friendly,"[['service'], ['volare', 'virgin', 'regular']]","[['friendly'], ['weekly']]","['SERVICE', 'SERVICE']"
575,587,527109,527109:1,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.","AMBIENCE#GENERAL,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS","positive,positive,positive","AMBIENCE,FOOD,FOOD","the restaurant has a family feel , not least with regard to the portions which are enormous the veal alone could have single-handedly solved third world famine .",complex_sentence,restaurant family feel least regard portion enormous veal alone could single handedly solve third world famine,"[['restaurant', 'family', 'feel', 'veal', 'world'], ['restaurant', 'family', 'feel']]","[['third', 'famine'], ['enormous', 'least', 'regard']]","['AMBIENCE', 'AMBIENCE']"
576,588,527109,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive,positive,positive","FOOD,FOOD,FOOD,FOOD","the anti-pasta was excellent , especially the calamari , as were the filling pasta mains .",complex_sentence,anti pasta excellent especially calamari fill pasta main,"[['anti-pasta'], ['calamari', 'calamari', 'pasta', 'main']]","[['excellent'], ['anti-']]","['FOOD', 'FOOD']"
577,589,527109,527109:3,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,"FOOD#STYLE_OPTIONS,FOOD#PRICES","positive,positive","FOOD,FOOD",the wine list is extensive and can easily hike up an otherwise reasonably priced meal .,compound_sentence,wine list extensive easily hike otherwise reasonably price meal,"[['wine', 'list'], ['meal']]","[['extensive'], ['reasonably']]","['FOOD', 'FOOD']"
578,590,530517,530517:2,"Great food, great decor, great service.","FOOD#QUALITY,AMBIENCE#GENERAL,SERVICE#GENERAL","positive,positive,positive","FOOD,AMBIENCE,SERVICE","great food , great decor , great service .",phrase,great food great decor great service,"[['food'], ['decor'], ['service']]","[['great'], ['great'], ['great']]","['FOOD', 'AMBIENCE', 'SERVICE']"
579,591,535171,535171:1,Not the typical NYC gimmick theme restaurant.,AMBIENCE#GENERAL,positive,AMBIENCE,not the typical nyc gimmick theme restaurant .,phrase,typical nyc gimmick theme restaurant,"[['nyc', 'theme', 'restaurant']]",[['gimmick']],['AMBIENCE']
580,592,535171,535171:2,"A cool bar with great food, and tons of excellent beer.","AMBIENCE#GENERAL,FOOD#QUALITY,FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive,positive,positive","AMBIENCE,FOOD,FOOD,FOOD","a cool bar with great food , and tons of excellent beer .",phrase,cool bar great food ton excellent beer,"[['bar', 'food'], ['ton', 'beer']]","[['cool', 'great'], ['excellent']]","['FOOD', 'FOOD']"
581,593,535248,535248:1,The shrimp scampi was excellent and the antipasti were plentiful.,"FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive","FOOD,FOOD",the shrimp scampi was excellent and the antipasti were plentiful .,compound_sentence,shrimp scampi excellent antipasti plentiful,"[['shrimp', 'scampi'], ['antipasti']]","[['excellent'], ['plentiful']]","['FOOD', 'FOOD']"
582,594,536919,536919:0,The only thing more wonderful than the food (which is exceptional) is the service.,"FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE",the only thing more wonderful than the food ( which is exceptional ) is the service .,complex_sentence,thing wonderful food exceptional service,"[['food', 'service']]",[['wonderful']],['FOOD']
583,596,541532,541532:0,Cozy romantic atomosphere with only around 15 tables at most.,AMBIENCE#GENERAL,positive,AMBIENCE,cozy romantic atomosphere with only around NUM tables at most .,phrase,cozy romantic atomosphere around table,"[['atomosphere', 'table']]","[['cozy', 'romantic']]",['FOOD']
584,597,541532,541532:1,Service was very prompt but slightly rushed.,SERVICE#GENERAL,positive,SERVICE,service was very prompt but slightly rushed .,simple_sentence,service prompt slightly rush,[['service']],[['prompt']],['SERVICE']
585,598,553097,553097:1,Too bad the food wasn't of the same heritage.,FOOD#QUALITY,negative,FOOD,too bad the food was not of the same heritage .,simple_sentence,bad food wasnot heritage,[['food']],"[['bad', 'same']]",['FOOD']
586,599,553097,553097:2,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.","FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD","the porcini mushroom pasta special was tasteless , so was the seafood tagliatelle .",complex_sentence,porcini mushroom pasta special tasteless seafood tagliatelle,"[['porcini', 'mushroom', 'pasta', 'special']]",[['tasteless']],['FOOD']
587,600,558423,558423:0,This place has the best Chinese style BBQ ribs in the city.,"FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive","FOOD,FOOD",this place has the best chinese style bbq ribs in the city .,simple_sentence,place best chinese style bbq rib city,"[['place', 'style', 'bbq', 'rib', 'city']]","[['best', 'chinese']]",['AMBIENCE']
588,601,558423,558423:1,I also recommend the rice dishes or the different varieties of congee (rice porridge).,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",i also recommend the rice dishes or the different varieties of congee ( rice porridge ) .,simple_sentence,also recommend rice dish different variety congee rice porridge,"[['rice', 'dish'], ['variety', 'congee', 'porridge']]","[['recommend'], ['variety']]","['FOOD', 'FOOD']"
589,603,558423,558423:5,Quick and friendly service.,SERVICE#GENERAL,positive,SERVICE,quick and friendly service .,phrase,quick friendly service,[['service']],[['friendly']],['SERVICE']
590,604,561054,561054:1,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.","AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive","AMBIENCE,AMBIENCE","when you 're sitting in their main dining room ( which has a spectacular , hand-painted high ceiling ) you 'd never know there was a world outside .",complex_sentence,sit main dining room spectacular hand paint high ceiling never know world outside,"[['dining'], ['ceiling'], ['world']]","[['main'], ['high'], ['spectacular']]","['AMBIENCE', 'VALUE', 'AMBIENCE']"
591,605,561054,561054:2,"The food is wonderful, tasty and filling, and the service is professional and friendly.","FOOD#QUALITY,FOOD#STYLE_OPTIONS,SERVICE#GENERAL","positive,positive,positive","FOOD,FOOD,SERVICE","the food is wonderful , tasty and filling , and the service is professional and friendly .",compound_sentence,food wonderful tasty fill service professional friendly,"[['food'], ['service']]","[['wonderful', 'tasty'], ['professional', 'friendly']]","['FOOD', 'SERVICE']"
592,606,561054,561054:3,"I can't wait for summer, when they serve outside on their gigantic patio.",AMBIENCE#GENERAL,positive,AMBIENCE,"i ca not wait for summer , when they serve outside on their gigantic patio .",complex_sentence,canot wait summer serve outside gigantic patio,[['patio']],"[['outside', 'gigantic']]",['AMBIENCE']
593,607,565344,565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,"SERVICE#GENERAL,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive","SERVICE,FOOD,FOOD",the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,compound_sentence,service fast friendly food tasty best hot sauce add meal,"[['food'], ['sauce'], ['service']]","[['tasty'], ['best', 'hot'], ['fast', 'friendly']]","['FOOD', 'FOOD', 'SERVICE']"
594,608,571962,571962:1,Good food.,FOOD#QUALITY,positive,FOOD,good food .,phrase,good food,[['food']],[['good']],['FOOD']
595,609,578016,578016:0,I have never had cheescake like this.,FOOD#QUALITY,positive,FOOD,i have never had cheescake like this .,simple_sentence,never cheescake like,[['cheescake']],[['like']],['FOOD']
596,610,584025,584025:1,Warm and friendly in the winter and terrific outdoor seating in the warmer months.,AMBIENCE#GENERAL,positive,AMBIENCE,warm and friendly in the winter and terrific outdoor seating in the warmer months .,phrase,warm friendly winter terrific outdoor seating warm month,"[['winter'], ['seating', 'month']]","[['friendly'], ['terrific', 'warm']]","['FOOD', 'SERVICE']"
597,611,584025,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,"FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#PRICES","positive,positive,positive","FOOD,FOOD,FOOD",the food is great and they have a good selecion of wines at reasonable prices .,compound_sentence,food great good selecion wine reasonable price,"[['food'], ['selecion', 'wine', 'price']]","[['great'], ['good', 'reasonable']]","['FOOD', 'VALUE']"
598,612,608500,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.","AMBIENCE#GENERAL,AMBIENCE#GENERAL,FOOD#QUALITY,SERVICE#GENERAL","positive,positive,negative,negative","AMBIENCE,AMBIENCE,FOOD,SERVICE","while the ambiance and atmosphere were great , the food and service could have been a lot better .",complex_sentence,ambiance atmosphere great food service could lot good,"[['ambiance', 'atmosphere'], ['ambiance', 'food', 'service']]","[['great'], ['good']]","['AMBIENCE', 'FOOD']"
599,613,610611,610611:0,"i've been to sapphire twice and both times the food was fine, if not good.",FOOD#QUALITY,positive,FOOD,"i have been to sapphire twice and both times the food was fine , if not good .",compound_complex_sentence,sapphire twice time food fine good,"[['time', 'food']]",[['fine']],['FOOD']
600,614,610611,610611:4,"service is friendly, and never had a problem walking in and getting a table.",SERVICE#GENERAL,positive,SERVICE,"service is friendly , and never had a problem walking in and getting a table .",compound_sentence,service friendly never problem walk get table,"[['service'], ['table']]","[['friendly'], ['problem']]","['SERVICE', 'AMBIENCE']"
601,615,611117,611117:0,Best Reuben sandwich ever!,FOOD#QUALITY,positive,FOOD,best reuben sandwich ever,phrase,best reuben sandwich ever,[['sandwich']],[['best']],['FOOD']
602,616,615180,615180:1,"The food was not fresh, the sauces were bland and very oily.","FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD","the food was not fresh , the sauces were bland and very oily .",compound_sentence,food fresh sauce bland oily,"[['food'], ['sauce']]","[['fresh'], ['bland']]","['FOOD', 'FOOD']"
603,617,620892,620892:2,Pizza was a little soggy.,FOOD#QUALITY,negative,FOOD,pizza was a little soggy .,simple_sentence,pizza little soggy,"[['pizza', 'little']]",[['soggy']],['FOOD']
604,618,620892,620892:3,Ravioli was good...but I have to say that I found everything a bit overpriced.,FOOD#QUALITY,positive,FOOD,ravioli was good ... but i have to say that i found everything a bit overpriced .,compound_complex_sentence,ravioli good say find everything bit overpriced,[['ravioli']],[['good']],['FOOD']
605,619,620892,620892:5,"Service, however, was excellent...and I liked the setting/atmosphere a lot. ","SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive","SERVICE,AMBIENCE","service , however , was excellent ... and i liked the setting/atmosphere a lot .",simple_sentence,service however excellent like setting atmosphere lot,"[['service', 'setting/atmosphere', 'lot'], ['service']]","[['like'], ['excellent']]","['SERVICE', 'SERVICE']"
606,620,624715,624715:1,Authentic Pakistani food.,FOOD#QUALITY,positive,FOOD,authentic pakistani food .,phrase,authentic pakistani food,[['food']],[['authentic']],['FOOD']
607,621,624715,624715:2,People are always friendly.,SERVICE#GENERAL,positive,SERVICE,people are always friendly .,simple_sentence,people always friendly,[['people']],[['friendly']],['SERVICE']
608,622,624715,624715:4,"Just straight up cheap, good food.","FOOD#QUALITY,FOOD#PRICES","positive,positive","FOOD,FOOD","just straight up cheap , good food .",phrase,straight cheap good food,[['food']],[['good']],['FOOD']
609,623,626269,626269:1,The best pad thai i've ever had.,FOOD#QUALITY,positive,FOOD,the best pad thai i have ever had .,simple_sentence,best pad thai ever,[['pad']],"[['best', 'thai']]",['FOOD']
610,624,626269,626269:2,The design and atmosphere is just as good.,"AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive","AMBIENCE,AMBIENCE",the design and atmosphere is just as good .,simple_sentence,design atmosphere good,"[['design', 'atmosphere']]",[['good']],['AMBIENCE']
611,625,630914,630914:0,The food was actually aweful.,FOOD#QUALITY,negative,FOOD,the food was actually aweful .,simple_sentence,food actually aweful,[['food']],[['aweful']],['FOOD']
612,626,630914,630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","negative,negative,negative,negative","FOOD,FOOD,FOOD,FOOD","the mussles were the fishiest things i have ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w/ chicken had bones in it ... it was disgusting .",complex_sentence,mussles fishy thing ever taste seabass bland goat cheese salad miss goat cheese penne w chicken bone itit disgust,"[['seabass'], ['goat', 'cheese', 'salad', 'penne', 'w', 'chicken', 'bone'], ['goat', 'cheese', 'salad', 'mussles', 'thing']]","[['bland'], ['disgust'], ['fishy']]","['FOOD', 'FOOD', 'FOOD']"
613,627,630914,630914:3,"Nice atmosphere, the service was very pleasant and the desert was good.","AMBIENCE#GENERAL,SERVICE#GENERAL,FOOD#QUALITY","positive,positive,positive","AMBIENCE,SERVICE,FOOD","nice atmosphere , the service was very pleasant and the desert was good .",compound_sentence,nice atmosphere service pleasant desert good,"[['atmosphere', 'service']]","[['nice', 'pleasant']]",['SERVICE']
614,628,632121,632121:2,"The food is amazing, rich pastas and fresh doughy pizza.","FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#QUALITY","positive,positive,positive","FOOD,FOOD,FOOD","the food is amazing , rich pastas and fresh doughy pizza .",simple_sentence,food amazing rich pasta fresh doughy pizza,"[['food'], ['pasta'], ['pizza']]","[['amazing'], ['rich'], ['fresh']]","['FOOD', 'FOOD', 'FOOD']"
615,629,632121,632121:3,"Best of all is the warm vibe, the owner is super friendly and service is fast.","AMBIENCE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL","positive,positive,positive","AMBIENCE,SERVICE,SERVICE","best of all is the warm vibe , the owner is super friendly and service is fast .",compound_complex_sentence,best warm vibe owner super friendly service fast,"[['vibe'], ['service'], ['owner']]","[['best', 'warm'], ['fast'], ['super']]","['AMBIENCE', 'SERVICE', 'SERVICE']"
616,630,657129,657129:4,"Ask for Usha, the nicest bartender in manhattan.",SERVICE#GENERAL,positive,SERVICE,"ask for usha , the nicest bartender in manhattan .",phrase,ask usha nice bartender manhattan,"[['bartender', 'manhattan']]",[['nice']],['AMBIENCE']
617,631,680345,680345:0,This is an amazing place to try some roti rolls.,FOOD#QUALITY,positive,FOOD,this is an amazing place to try some roti rolls .,simple_sentence,amazing place try roti roll,"[['place', 'roti', 'roll']]",[['amazing']],['AMBIENCE']
618,632,680345,680345:1,I really recommend the very simple Unda (Egg) rolls.,FOOD#QUALITY,positive,FOOD,i really recommend the very simple unda ( egg ) rolls .,simple_sentence,really recommend simple unda egg roll,"[['unda', 'egg', 'roll']]","[['recommend', 'simple']]",['FOOD']
619,633,680345,680345:2,"Delicate spices, onions, eggs and a kick-ass roti.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive,positive","FOOD,FOOD,FOOD,FOOD","delicate spices , onions , eggs and a kick-ass roti .",phrase,delicate spice onion egg kick as roti,[['spice']],[['delicate']],['FOOD']
620,634,680390,680390:0,"Toons has recently been redone, so it's now a very attractive space.",AMBIENCE#GENERAL,positive,AMBIENCE,"toons has recently been redone , so it is now a very attractive space .",complex_sentence,toon recently redone attractive space,"[['toon', 'redone', 'space']]",[['attractive']],['AMBIENCE']
621,635,680390,680390:1,The food's as good as ever.,FOOD#QUALITY,positive,FOOD,the food is as good as ever .,simple_sentence,food good ever,[['food']],[['good']],['FOOD']
622,636,680390,680390:2,"In an area sadly lacking in decent Thai food, this is one of the best spots.",FOOD#QUALITY,positive,FOOD,"in an area sadly lacking in decent thai food , this is one of the best spots .",compound_sentence,area sadly lack decent thai food one best spot,"[['area'], ['spot']]","[['sadly', 'lack', 'decent', 'thai'], ['best']]","['SERVICE', 'AMBIENCE']"
623,637,682250,682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.","AMBIENCE#GENERAL,SERVICE#GENERAL,FOOD#QUALITY","positive,positive,positive","AMBIENCE,SERVICE,FOOD","went here last night - nice decor , good service , but the food was surprisingly excellent .",phrase,go last night nice decor good service food surprisingly excellent,"[['night', 'decor'], ['service'], ['food']]","[['nice'], ['good'], ['excellent']]","['AMBIENCE', 'SERVICE', 'FOOD']"
624,638,682391,682391:0,Best drumsticks over rice and sour spicy soup in town!,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",best drumsticks over rice and sour spicy soup in town,phrase,best drumstick rice sour spicy soup town,"[['drumstick', 'rice'], ['spicy', 'soup', 'town']]","[['best'], ['sour']]","['FOOD', 'FOOD']"
625,639,682391,682391:1,Beef noodle soup is good as well.,FOOD#QUALITY,positive,FOOD,beef noodle soup is good as well .,simple_sentence,beef noodle soup good well,"[['beef', 'noodle', 'soup']]","[['good', 'well']]",['FOOD']
626,640,682391,682391:2,The service is good and the resturant is clean.,"SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive","SERVICE,AMBIENCE",the service is good and the resturant is clean .,compound_sentence,service good resturant clean,"[['service'], ['resturant']]","[['good'], ['clean']]","['SERVICE', 'AMBIENCE']"
627,641,682391,682391:3,Best Taiwanese food in NY!,FOOD#QUALITY,positive,FOOD,best taiwanese food in ny,phrase,best taiwanese food ny,"[['food', 'ny']]",[['best']],['FOOD']
628,642,707917,707917:2,Rao's has the best service and atmosphere in NYC.,"SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive","SERVICE,AMBIENCE",rao is has the best service and atmosphere in nyc .,simple_sentence,rao best service atmosphere nyc,"[['rao', 'service']]",[['best']],['SERVICE']
629,643,709294,709294:1,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",AMBIENCE#GENERAL,positive,AMBIENCE,"we recently decided to try this location , and to our delight , they have outdoor seating , perfect since i had my yorkie with me .",compound_complex_sentence,recently decide try location delight outdoor seat perfect since yorkie,"[['location', 'location']]","[['delight', 'outdoor', 'perfect']]",['SERVICE']
630,644,709294,709294:2,Indoor was very cozy and cute.,AMBIENCE#GENERAL,positive,AMBIENCE,indoor was very cozy and cute .,phrase,indoor cozy cute,[['indoor']],"[['cozy', 'cute']]",['FOOD']
631,645,709294,709294:3,"The portion sizes here are huge, and the sushi is good.","FOOD#STYLE_OPTIONS,FOOD#QUALITY","positive,positive","FOOD,FOOD","the portion sizes here are huge , and the sushi is good .",compound_sentence,portion size huge sushi good,"[['portion', 'size'], ['sushi']]","[['huge'], ['good']]","['VALUE', 'FOOD']"
632,646,709294,709294:5,Staff is very accomodating.,SERVICE#GENERAL,positive,SERVICE,staff is very accomodating .,simple_sentence,staff accomodating,[['staff']],[['accomodating']],['SERVICE']
633,647,713152,713152:0,"Excellent dumplings served amid clean, chic decor.","FOOD#QUALITY,AMBIENCE#GENERAL","positive,positive","FOOD,AMBIENCE","excellent dumplings served amid clean , chic decor .",simple_sentence,excellent dumpling serve amid clean chic decor,"[['dumpling'], ['decor']]","[['excellent', 'clean'], ['chic']]","['FOOD', 'AMBIENCE']"
634,648,713152,713152:1,"I got the $10 10-piece dim sum combo, every bite of which was great.",FOOD#QUALITY,positive,FOOD,"i got the NUM NUM-piece dim sum combo , every bite of which was great .",complex_sentence,get piece dim sum combo every bite great,"[['NUM-piece', 'sum'], ['bite']]","[['dim'], ['great']]","['VALUE', 'FOOD']"
635,649,717570,717570:1,The decor is very simple but comfortable.,AMBIENCE#GENERAL,positive,AMBIENCE,the decor is very simple but comfortable .,simple_sentence,decor simple comfortable,[['decor']],"[['simple', 'comfortable']]",['AMBIENCE']
636,650,717570,717570:2,The food was delicious but do not come here on a empty stomach.,"FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,negative","FOOD,FOOD",the food was delicious but do not come here on a empty stomach .,compound_sentence,food delicious come empty stomach,"[['food'], ['stomach']]","[['delicious'], ['empty']]","['FOOD', 'FOOD']"
637,651,717570,717570:3,The portions are small but being that the food was so good makes up for that.,"FOOD#STYLE_OPTIONS,FOOD#QUALITY","negative,positive","FOOD,FOOD",the portions are small but being that the food was so good makes up for that .,complex_sentence,portion small food good make,"[['portion'], ['food']]","[['small'], ['good']]","['SERVICE', 'FOOD']"
638,652,717570,717570:5,The staff there is very attentive and down to earth.,SERVICE#GENERAL,positive,SERVICE,the staff there is very attentive and down to earth .,simple_sentence,staff attentive earth,[['staff']],[['attentive']],['SERVICE']
639,653,720418,720418:0,Great Indian food and the service is incredible.,"FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE",great indian food and the service is incredible .,simple_sentence,great indian food service incredible,"[['food', 'service']]","[['great', 'indian', 'incredible']]",['FOOD']
640,654,720418,720418:4,Great food and the prices are very reasonable.,FOOD#QUALITY,positive,FOOD,great food and the prices are very reasonable .,simple_sentence,great food price reasonable,"[['food', 'price']]","[['great', 'reasonable']]",['FOOD']
641,655,720620,720620:1,The food here does a great service to the name (Cantonese that is...).,FOOD#QUALITY,positive,FOOD,the food here does a great service to the name ( cantonese that is ... ) .,complex_sentence,food great service name cantonese,"[['food', 'service']]",[['great']],['FOOD']
642,656,720620,720620:2,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,FOOD#QUALITY,positive,FOOD,i fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of bbq roast pork .,simple_sentence,fell love egg noodle beef broth shrimp dumpling slice bbq roast pork,[['egg']],[['fell']],['FOOD']
