,id,review,label,pred_single,pred_multiple,terms
629,643,"we recently decided to try this location, and to our delight, they have outdoor seating, perfect since i had my yorkie with me.",AMBIENCE,,,
630,644,indoor was very cozy and cute.,AMBIENCE,,,
631,645,"the portion sizes here are huge, and the sushi is good.",FOOD|FOOD,FOOD,VALUE|FOOD|VALUE,good|sushi|portion
632,646,staff is very accomodating.,SERVICE,SERVICE,SERVICE,staff
633,647,"excellent dumplings served amid clean, chic decor.",FOOD|AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE,excellent|decor
634,648,"i got the $10 10-piece dim sum combo, every bite of which was great.",FOOD,VALUE,VALUE,great
635,649,the decor is very simple but comfortable.,AMBIENCE,AMBIENCE,AMBIENCE,decor
636,650,the food was delicious but do not come here on a empty stomach.,FOOD|FOOD,FOOD,FOOD|FOOD,delicious|food
637,651,the portions are small but being that the food was so good makes up for that.,FOOD|FOOD,FOOD,VALUE|FOOD|VALUE|FOOD,good|food|small|portion
638,652,the staff there is very attentive and down to earth.,SERVICE,VALUE,VALUE|VALUE,attentive|staff
639,653,great indian food and the service is incredible.,FOOD|SERVICE,FOOD,FOOD|FOOD|SERVICE,food|great|service
640,654,great food and the prices are very reasonable.,FOOD,VALUE,VALUE|FOOD|FOOD|VALUE,rice|food|great|price
641,655,the food here does a great service to the name (cantonese that is...).,FOOD,FOOD,FOOD|VALUE|SERVICE,food|great|service
642,656,i fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of bbq roast pork.,FOOD,FOOD,FOOD,shrimp
643,657,this dish is my favorite and i always get it when i go there and never get tired of it.,FOOD,FOOD,VALUE|FOOD|FOOD,never|dish|always
644,658,"try the congee and the donut like deep fried dough they call ow ley soh, a delicious and sweet tasting bread.",FOOD|FOOD,FOOD,FOOD|FOOD|FOOD,delicious|like|sweet
645,659,simply some good tasting chinese food at incredible prices...,FOOD|FOOD,FOOD,VALUE|VALUE|FOOD|VALUE,good|rice|food|price
646,660,"good music, great food, speedy service affordable prices.",AMBIENCE|FOOD|SERVICE,VALUE,VALUE|VALUE|FOOD|VALUE|SERVICE|VALUE,good|rice|food|great|service|price
647,661,consistently good japanese tapas.,FOOD,VALUE,VALUE,good
648,662,always good drinks and service is pretty good;,FOOD|SERVICE,VALUE,VALUE|VALUE|SERVICE|VALUE,good|service|always
649,663,atmosphere is nice and relaxed too...,AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,atmosphere|relaxed|nice
650,664,yakitori (bbq meats) is tasty too.,FOOD,,,
651,665,we were seated outside and the waiter spilled red wine and hot tea on myself and my date.,SERVICE,AMBIENCE,AMBIENCE,wait
652,666,"one would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",SERVICE,VALUE,VALUE|VALUE|VALUE|VALUE|AMBIENCE,asked|even|would|wait
653,667,"with so many good restaurants on the uws, i don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",FOOD|SERVICE|SERVICE|SERVICE,AMBIENCE,VALUE|FOOD|FOOD|SERVICE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE,good|rice|food|service|price|restaurant|staff|wait
654,668,i am relatively new to the area and tried pick a bgel on 2nd and was disappointed with the service and i thought the food was overated and on the pricey side.,SERVICE|FOOD|FOOD,VALUE,VALUE|FOOD|SERVICE|VALUE,rice|food|service|price
655,669,the only problem is that the manager is a complete incompetent.,SERVICE,VALUE,VALUE,manager
656,670,he offers subpar service and has no personality.,SERVICE,SERVICE,SERVICE,service
657,671,there is no excuse for such lousy service!,SERVICE,VALUE,VALUE,service
658,672,"most of the servers are very attentive, friendly and quite attractive.",SERVICE,VALUE,VALUE|SERVICE|VALUE,friendly|attentive|server
659,673,"the vibe is very relaxed and cozy, service was great and the food was excellent!",AMBIENCE|SERVICE|FOOD,FOOD,AMBIENCE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE,relaxed|food|great|service|excellent
660,674,food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when i went.,FOOD|AMBIENCE,VALUE,VALUE|FOOD|VALUE|AMBIENCE|VALUE,good|food|like|view|even
661,675,i would highly recommend requesting a table by the window.,AMBIENCE,VALUE,VALUE|VALUE|VALUE,recommend|high|would
662,676,although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,SERVICE|AMBIENCE,VALUE,VALUE|SERVICE|AMBIENCE|VALUE|VALUE,good|service|place|like|would
663,677,the food is great.,FOOD,FOOD,FOOD|VALUE,food|great
664,678,personal pans are the perfect size for those hungry nights.,FOOD,,,
665,679,there is a downside if you're ordering in -- the delivery guys have major attitude.,SERVICE,,,
666,680,never have i had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c i live in a walkup) who always seem disappointed with their tips.,SERVICE,VALUE,VALUE|VALUE,never|always
667,681,"love the scene first off- the place has a character and nice light to it..very fortunate, location wise.",AMBIENCE|AMBIENCE|AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE,place|nice
668,682,the pizza was pretty good and huge.,FOOD|FOOD,FOOD,VALUE|FOOD,good|pizza
669,683,we were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,FOOD,FOOD,FOOD|FOOD|AMBIENCE,food|family|portion
670,684,"the pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol",FOOD|FOOD,FOOD,FOOD|VALUE|VALUE,pizza|little|would
671,685,"interesting selection, good wines, service fine, fun decor.",FOOD|SERVICE|AMBIENCE|FOOD,AMBIENCE,VALUE|SERVICE|AMBIENCE,good|service|decor
672,686,i recieved prompt service with a smile.,SERVICE,SERVICE,SERVICE|SERVICE,service|prompt
673,687,love the atmosphere - felt like i was in paris.,AMBIENCE,VALUE,AMBIENCE|VALUE,atmosphere|like
674,688,the mussels were fantastic and so was the dessert...definitely going to be back very soon.,FOOD|FOOD,VALUE,VALUE,going
675,689,i have been coming here for years and have nothing but good things to say about the service and the great staff at la lanterna.,SERVICE|SERVICE,VALUE,VALUE|VALUE|SERVICE|VALUE|VALUE|SERVICE,good|great|service|thing|staff
676,690,"over the years the host, vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",SERVICE|SERVICE,VALUE,AMBIENCE|VALUE|VALUE|VALUE,family|little|even|always
677,691,"i've also been amazed at all the new additions in the past few years: a new jazz bar, the most fantastic dining garden, the best thin crust pizzas, and now a lasagna menu which is to die for (these are not your average lasagnas)!",AMBIENCE|AMBIENCE|FOOD|FOOD,AMBIENCE,AMBIENCE|FOOD|VALUE,best|pizza|also
678,692,i have to say i have never had a disappointing meal here.,FOOD,FOOD,FOOD|VALUE,meal|never
679,693,we could have made a meal of the yummy dumplings from the dumpling menu.,FOOD,FOOD,FOOD|FOOD,meal|made
680,694,nice view of river and nyc.,AMBIENCE,VALUE,AMBIENCE|VALUE,nice|view
681,695,very reliable place to eat,AMBIENCE,VALUE,AMBIENCE|VALUE,place|reliable
682,696,perfect location for those traveling in/out of the city by auto or bus,AMBIENCE,,,
683,697,"the 8th ave location was very convenient and while busy, wasn't packed",AMBIENCE,,,
684,698,the location in the heart of manhattan adjacent to the port authority makes this an easy spot to grab a bite to eat,AMBIENCE,,,
685,699,nice environment with a wide choice of beers,AMBIENCE,FOOD,AMBIENCE|VALUE,nice|choice
686,700,it's in a great location with windows that open out onto the pavement in nice weather.,AMBIENCE,VALUE,VALUE|VALUE,great|nice
687,701,"location is convienient to businesses, hotels and theaters",AMBIENCE,,,
688,702,lovely atmosphere,AMBIENCE,AMBIENCE,AMBIENCE,atmosphere
689,703,boucherie is our new favorite neighborhood spot.,AMBIENCE,,,
690,704,this small place has an amazing atmosphere of energy and yet intimacy,AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,atmosphere|place|small
691,705,nice and trendy place with a great atmosphere,AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,atmosphere|great|place|nice
692,706,this is probably the worst place in total experience value in new york city,AMBIENCE,VALUE,VALUE|VALUE,place|value
693,707,this is a fantastic place to eat!,AMBIENCE,AMBIENCE,AMBIENCE,place
694,708,the atmosphere was amazing!,AMBIENCE,FOOD,FOOD,atmosphere
695,709,the atmosphere was amazing!,AMBIENCE,FOOD,FOOD,atmosphere
696,710,it's a very warm and cozy atmosphere with a trendy style.,AMBIENCE,AMBIENCE,AMBIENCE,atmosphere
697,711,this restaurant has great decor and atmosphere,AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,atmosphere|great|restaurant|decor
698,712,hiding behind two great wooden door is this marvelous gem of a restaurant,AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE,great|restaurant
