,reviewID,sentenceID,review,category,polarity
823,490565,490565:4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",DRINKS#QUALITY,positive
824,490565,490565:5,"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.",AMBIENCE#GENERAL,positive
825,490565,490565:6,You can't go wrong with this place.,RESTAURANT#GENERAL,positive
826,493013,493013:0,Suan is a great place that I often take my friends (classmates) too.,RESTAURANT#GENERAL,positive
827,493013,493013:1,"Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.",LOCATION#GENERAL,positive
828,493013,493013:2,I LOVE their Thai,FOOD#QUALITY,positive
829,493013,493013:3,noodles with shrimp and chicken and coconut juice is the MUST!,FOOD#QUALITY,positive
830,493013,493013:5,I will go back to Suan soon!,RESTAURANT#GENERAL,positive
831,493013,493013:6,In summer-eat outside on a terrace (another great feature of Suan)!!!,AMBIENCE#GENERAL,positive
832,493514,493514:0,I cannot imagine a friendlier staff working in a restaurant.,SERVICE#GENERAL,positive
833,493514,493514:1,I cannot imagine better Indian food in all of the city.,FOOD#QUALITY,positive
834,493514,493514:2,I cannot imagine you not rushing out to eat there.,RESTAURANT#GENERAL,positive
835,494850,494850:1,"During the course of the past 3 months, the chef and staff changed and it was not for the better.",FOOD#QUALITY,negative
836,494850,494850:2,I wish they would change back to what it was before.,RESTAURANT#GENERAL,negative
837,494850,494850:3,The food now is inconsistent.,FOOD#QUALITY,negative
838,496132,496132:0,This is the kind of place you'd like to take all your friends to and still keep a secret.,RESTAURANT#MISCELLANEOUS,positive
839,496132,496132:1,The setting is casual and romantic.,AMBIENCE#GENERAL,positive
840,496132,496132:2,Prices are very good.,RESTAURANT#PRICES,positive
841,496132,496132:3,The food is excellent! ,FOOD#QUALITY,positive
842,496132,496132:4,"if you're daring, try the balsamic vinegar over icecream, it's wonderful!",FOOD#QUALITY,positive
843,498657,498657:0,"Do not get the Go Go Hamburgers, no matter what the reviews say.",FOOD#QUALITY,negative
844,498657,498657:1,They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,FOOD#QUALITY,negative
845,498657,498657:2,"The rest of the dim sum, though pricey by Chinatown standards, is worth it.",FOOD#PRICES,negative
846,498657,498657:3,Steamed fresh so brought hot hot hot to your table.,FOOD#QUALITY,positive
847,498657,498657:4,"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.",SERVICE#GENERAL,negative
848,498657,498657:5,"A few tips: skip the turnip cake, roast pork buns and egg custards.",FOOD#QUALITY,negative
849,498657,498657:6,These are overpriced and you can get better just around the corner:,FOOD#PRICES,negative
850,503807,503807:1,I was pleasantly suprised.,RESTAURANT#GENERAL,positive
851,503807,503807:2,The food was exceptional.,FOOD#QUALITY,positive
852,503807,503807:4,"I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",FOOD#QUALITY,positive
853,503807,503807:5,The service was friendly and the atmosphere was casual.,SERVICE#GENERAL,positive
854,503807,503807:6,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,FOOD#QUALITY,positive
855,505535,505535:0,this little place has a cute interior decor and affordable city prices.,AMBIENCE#GENERAL,positive
856,505535,505535:1,"the pad se ew chicken was delicious, however the pad thai was far too oily.",FOOD#QUALITY,positive
857,507755,507755:0,"Have eaten at Ginger House several times, and it's always good.",RESTAURANT#GENERAL,positive
858,507755,507755:1,The fried dumplings are GREAT!,FOOD#QUALITY,positive
859,507755,507755:2,Finally a reliable Chinese restaurant!,RESTAURANT#GENERAL,positive
860,507844,507844:0,This place would be so much better served by being run by a group that actually understands customer service.,SERVICE#GENERAL,negative
861,507844,507844:2,"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!",SERVICE#GENERAL,negative
862,507844,507844:3,"Nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.",SERVICE#GENERAL,negative
863,507844,507844:4,"Terrible, terrible management - deserves to be shut-down.",SERVICE#GENERAL,negative
864,507937,507937:0,Never fails to please.,RESTAURANT#GENERAL,positive
865,507937,507937:1,"delicious bagels, especially when right out of the oven.",FOOD#QUALITY,positive
866,507937,507937:2,Spreads and toppings are great - though a bit pricey.,FOOD#QUALITY,positive
867,507937,507937:3,Service is fast and friendly.,SERVICE#GENERAL,positive
868,507937,507937:4,"Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.",SERVICE#GENERAL,negative
869,507937,507937:5,But that is highly forgivable.,RESTAURANT#MISCELLANEOUS,positive
870,509227,509227:1,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",FOOD#QUALITY,negative
871,509227,509227:2,"If celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder whats with all the hype.",RESTAURANT#MISCELLANEOUS,negative
872,509227,509227:3,"Rao is a good restaurant, but it's nothing special.",RESTAURANT#GENERAL,neutral
873,511290,511290:1,"But after last night, Spice Grill is the only place I'm eating indian cuisine.",FOOD#QUALITY,positive
874,511290,511290:2,You must try the shrimp appetizers.,FOOD#QUALITY,positive
875,511290,511290:3,Even my Indian friend couldn't believe how good and tasty everything was.,FOOD#QUALITY,positive
876,511290,511290:4,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,AMBIENCE#GENERAL,positive
877,512294,512294:0,"Great food, great prices, great service.",FOOD#QUALITY,positive
878,512294,512294:1,"If you are looking for a good quality, cheap eats - this is the place.",FOOD#QUALITY,positive
879,512925,512925:0,it's a perfect place to have a amanzing indian food.,FOOD#QUALITY,positive
880,512925,512925:1,I really loved the different and inovated touch that's the cheff gives to the food.,FOOD#STYLE_OPTIONS,positive
881,512925,512925:2,"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!",AMBIENCE#GENERAL,positive
882,513395,513395:1,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",FOOD#QUALITY,negative
883,513521,513521:0,Great bagels made the old-fashioned way.,FOOD#QUALITY,positive
884,513521,513521:2,Drawbacks: service is slow and they don't toast!,SERVICE#GENERAL,negative
885,519425,519425:0,The food was absolutely amazing!!,FOOD#QUALITY,positive
886,519425,519425:1,The baked clams octopus we shared as appetizers were the best we've ever had!! ,FOOD#QUALITY,positive
887,519425,519425:2,"The lamb was tender so full of flavor, the dessert was divine!!",FOOD#QUALITY,positive
888,519425,519425:3,The waiter was attentive.,SERVICE#GENERAL,positive
889,519425,519425:4,The place itself is beautiful the bar scene seems to be happening.,AMBIENCE#GENERAL,positive
890,521916,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",FOOD#QUALITY,neutral
891,521916,521916:1,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",FOOD#QUALITY,negative
892,521916,521916:2,Dessert is a joke...dont bother,FOOD#QUALITY,negative
893,527109,527109:0,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",SERVICE#GENERAL,positive
894,527109,527109:1,"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.",AMBIENCE#GENERAL,positive
895,527109,527109:2,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",FOOD#QUALITY,positive
896,527109,527109:3,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,DRINKS#STYLE_OPTIONS,positive
897,527109,527109:4,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",RESTAURANT#PRICES,neutral
898,528251,528251:0,Fantastic place.,RESTAURANT#GENERAL,positive
899,528251,528251:1,Cute and decorative.,AMBIENCE#GENERAL,positive
900,528251,528251:2,A pleasant surprise.,RESTAURANT#GENERAL,positive
901,528251,528251:3,Go there to relax and feel like your somewhere else.,AMBIENCE#GENERAL,positive
902,530517,530517:0,Lucky Strike is a great casual place to just grab a bite to eat.,RESTAURANT#GENERAL,positive
903,530517,530517:2,"Great food, great decor, great service.",FOOD#QUALITY,positive
904,530517,530517:3,I recommend it!,RESTAURANT#GENERAL,positive
905,535086,535086:0,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",RESTAURANT#MISCELLANEOUS,positive
906,535086,535086:1,(Always ask the bartender for the SEASONAL beer!!!,DRINKS#QUALITY,positive
907,535086,535086:2,Guaranteed to be a tasty experience!),DRINKS#QUALITY,positive
908,535086,535086:3,Excellent spot for holiday get togethers with co-workers or friends that you haven't seen in a while.,RESTAURANT#MISCELLANEOUS,positive
909,535086,535086:4,I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!,RESTAURANT#GENERAL,positive
910,535086,535086:5,All the people that I bring there go back on their own and bring THEIR friends!,RESTAURANT#MISCELLANEOUS,positive
911,535086,535086:6,Go there once and oh yes...you will go back...you will...,RESTAURANT#GENERAL,positive
912,535171,535171:0,What a great place!,RESTAURANT#GENERAL,positive
913,535171,535171:1,Not the typical NYC gimmick theme restaurant.,AMBIENCE#GENERAL,positive
914,535171,535171:2,"A cool bar with great food, and tons of excellent beer.",AMBIENCE#GENERAL,positive
915,535171,535171:3,And even with it's Pub atmosphere they were great to my kids too!,SERVICE#GENERAL,positive
916,535171,535171:4,Loved it!,RESTAURANT#GENERAL,positive
917,535248,535248:1,The shrimp scampi was excellent and the antipasti were plentiful.,FOOD#QUALITY,positive
918,535248,535248:2,It is expensive but well worth the money.,RESTAURANT#PRICES,negative
919,535248,535248:3,"If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.",RESTAURANT#GENERAL,positive
920,536919,536919:0,The only thing more wonderful than the food (which is exceptional) is the service.,FOOD#QUALITY,positive
921,536919,536919:1,The only thing the waiters don't do for you is wipe your chin when you leave.,SERVICE#GENERAL,positive
922,536919,536919:2,Wonderful at holiday time.,RESTAURANT#MISCELLANEOUS,positive
923,541532,541532:0,Cozy romantic atomosphere with only around 15 tables at most.,AMBIENCE#GENERAL,positive
924,541532,541532:1,Service was very prompt but slightly rushed.,SERVICE#GENERAL,positive
925,541532,541532:2,"Food was very good, but not what I would consider out of this world.",FOOD#QUALITY,neutral
926,541532,541532:3,Go here for a romantic dinner but not for an all out wow dining experience.,AMBIENCE#GENERAL,positive
927,553097,553097:0,My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian.,RESTAURANT#MISCELLANEOUS,positive
928,553097,553097:1,Too bad the food wasn't of the same heritage.,FOOD#QUALITY,negative
929,553097,553097:2,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",FOOD#QUALITY,negative
930,553097,553097:3,A real dissapointment.,FOOD#QUALITY,negative
931,553097,553097:4,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,FOOD#QUALITY,negative
932,553097,553097:5,They should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.,FOOD#QUALITY,negative
933,553097,553097:6,Priced at upper intermediate range.,RESTAURANT#PRICES,negative
934,555734,555734:0,I really liked this place.,RESTAURANT#GENERAL,positive
935,555734,555734:1,"Everything I had was good, and I'm a eater.",FOOD#QUALITY,positive
936,555734,555734:2,It was pretty inexpensive too.,RESTAURANT#PRICES,positive
937,558423,558423:0,This place has the best Chinese style BBQ ribs in the city.,FOOD#QUALITY,positive
938,558423,558423:1,I also recommend the rice dishes or the different varieties of congee (rice porridge).,FOOD#QUALITY,positive
939,558423,558423:2,It's great to go for a quick lunch either alone or with a friend.,RESTAURANT#MISCELLANEOUS,positive
940,558423,558423:3,It's definately not a place to go if you want to impress someone.,RESTAURANT#MISCELLANEOUS,negative
941,558423,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",FOOD#QUALITY,positive
942,558423,558423:5,Quick and friendly service.,SERVICE#GENERAL,positive
943,558423,558423:6,This is one of the best comfort food places in the city.,RESTAURANT#GENERAL,positive
944,558423,558423:7,It's somewhere you can eat and be happy.,RESTAURANT#GENERAL,positive
945,561054,561054:1,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",AMBIENCE#GENERAL,positive
946,561054,561054:2,"The food is wonderful, tasty and filling, and the service is professional and friendly.",FOOD#QUALITY,positive
947,561054,561054:3,"I can't wait for summer, when they serve outside on their gigantic patio.",AMBIENCE#GENERAL,positive
948,565344,565344:0,I recently tried Suan and I thought that it was great.,RESTAURANT#GENERAL,positive
949,565344,565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,FOOD#STYLE_OPTIONS,positive
950,565344,565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,SERVICE#GENERAL,positive
951,565344,565344:3,I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood.,RESTAURANT#GENERAL,positive
952,571962,571962:0,They all know you.,SERVICE#GENERAL,positive
953,571962,571962:1,Good food.,FOOD#QUALITY,positive
954,571962,571962:2,Good drink.,DRINKS#QUALITY,positive
955,571962,571962:3,How do you rate home?,RESTAURANT#MISCELLANEOUS,positive
956,578016,578016:0,I have never had cheescake like this.,FOOD#QUALITY,positive
957,578016,578016:1,I thought I had died and gone to heaven.,FOOD#QUALITY,positive
958,584025,584025:0,"Great spot, whether looking for a couple of drinks or quiet dinner.",RESTAURANT#GENERAL,positive
959,584025,584025:1,Warm and friendly in the winter and terrific outdoor seating in the warmer months.,AMBIENCE#GENERAL,positive
960,584025,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,FOOD#QUALITY,positive
961,584025,584025:3,Have been several times and it never dissapoints.,RESTAURANT#GENERAL,positive
962,608500,608500:1,We were less than impressed.,RESTAURANT#GENERAL,negative
963,608500,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",AMBIENCE#GENERAL,positive
964,608500,608500:3,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",FOOD#QUALITY,negative
965,608500,608500:4,Probably would not go again...,RESTAURANT#GENERAL,negative
966,610611,610611:0,"i've been to sapphire twice and both times the food was fine, if not good.",FOOD#QUALITY,positive
967,610611,610611:1,"stick with the chicken, beef, and lamb dishes.",FOOD#QUALITY,positive
968,610611,610611:4,"service is friendly, and never had a problem walking in and getting a table.",SERVICE#GENERAL,positive
969,610611,610611:6,skip dessert.,FOOD#QUALITY,negative
970,611117,611117:0,Best Reuben sandwich ever!,FOOD#QUALITY,positive
971,611117,611117:1,A classic!,FOOD#QUALITY,positive
972,611117,611117:2,Don't miss Bloom's on your next trip to Manhatten.,RESTAURANT#GENERAL,positive
973,611117,611117:3,"It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York.",RESTAURANT#MISCELLANEOUS,positive
974,611117,611117:4,Thanks Bloom's for a lovely trip.,RESTAURANT#GENERAL,positive
975,615180,615180:1,"The food was not fresh, the sauces were bland and very oily.",FOOD#QUALITY,negative
976,615180,615180:2,It just wasn't Thai.,FOOD#QUALITY,negative
977,620892,620892:1,Was surprisingly disappointed.,FOOD#QUALITY,negative
978,620892,620892:2,Pizza was a little soggy.,FOOD#QUALITY,negative
979,620892,620892:3,Ravioli was good...but I have to say that I found everything a bit overpriced.,FOOD#QUALITY,positive
980,620892,620892:4,Not enough wines by the glass either.,DRINKS#STYLE_OPTIONS,negative
981,620892,620892:5,"Service, however, was excellent...and I liked the setting/atmosphere a lot. ",SERVICE#GENERAL,positive
982,620892,620892:6,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw.",FOOD#QUALITY,neutral
983,624715,624715:0,This place is a great bargain.,RESTAURANT#PRICES,positive
984,624715,624715:1,Authentic Pakistani food.,FOOD#QUALITY,positive
985,624715,624715:2,People are always friendly.,SERVICE#GENERAL,positive
986,624715,624715:4,"Just straight up cheap, good food.",FOOD#QUALITY,positive
987,626269,626269:0,Faan is sooo good.,RESTAURANT#GENERAL,positive
988,626269,626269:1,The best pad thai i've ever had.,FOOD#QUALITY,positive
989,626269,626269:2,The design and atmosphere is just as good.,AMBIENCE#GENERAL,positive
990,626269,626269:3,bottles of wine are cheap and good.,DRINKS#PRICES,positive
991,626269,626269:4,What more could you want?,RESTAURANT#GENERAL,positive
992,630914,630914:0,The food was actually aweful.,FOOD#QUALITY,negative
993,630914,630914:1,I'm not picky - but it was actually gross.,FOOD#QUALITY,negative
994,630914,630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",FOOD#QUALITY,negative
995,630914,630914:3,"Nice atmosphere, the service was very pleasant and the desert was good.",AMBIENCE#GENERAL,positive
996,630914,630914:4,Wouldn't recomend it for dinner!,RESTAURANT#GENERAL,negative
997,632121,632121:0,This is the perfect date spot for Williamsburg couples.,RESTAURANT#MISCELLANEOUS,positive
998,632121,632121:1,The jukebox plays everything from Italian Opera to The Strokes.,AMBIENCE#GENERAL,positive
999,632121,632121:2,"The food is amazing, rich pastas and fresh doughy pizza.",FOOD#QUALITY,positive
1000,632121,632121:3,"Best of all is the warm vibe, the owner is super friendly and service is fast.",AMBIENCE#GENERAL,positive
1001,632121,632121:4,"If only they delivered, they'd make a mint!",RESTAURANT#MISCELLANEOUS,neutral
1002,657129,657129:0,go here for the drinks!,DRINKS#QUALITY,positive
1003,657129,657129:3,the drinks are amazing and half off till 8pm.,DRINKS#QUALITY,positive
1004,657129,657129:4,"Ask for Usha, the nicest bartender in manhattan.",SERVICE#GENERAL,positive
1005,657129,657129:5,My fav was the sassy lassi...,DRINKS#QUALITY,positive
1006,680345,680345:0,This is an amazing place to try some roti rolls.,FOOD#QUALITY,positive
1007,680345,680345:1,I really recommend the very simple Unda (Egg) rolls.,FOOD#QUALITY,positive
1008,680345,680345:2,"Delicate spices, onions, eggs and a kick-ass roti.",FOOD#QUALITY,positive
1009,680345,680345:3,Amazing!,FOOD#QUALITY,positive
1010,680390,680390:0,"Toons has recently been redone, so it's now a very attractive space.",AMBIENCE#GENERAL,positive
1011,680390,680390:1,The food's as good as ever.,FOOD#QUALITY,positive
1012,680390,680390:2,"In an area sadly lacking in decent Thai food, this is one of the best spots.",FOOD#QUALITY,positive
1013,682250,682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.",AMBIENCE#GENERAL,positive
1014,682250,682250:1,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",FOOD#STYLE_OPTIONS,neutral
1015,682250,682250:3,Can't wait to go back.,RESTAURANT#GENERAL,positive
1016,682391,682391:0,Best drumsticks over rice and sour spicy soup in town!,FOOD#QUALITY,positive
1017,682391,682391:1,Beef noodle soup is good as well.,FOOD#QUALITY,positive
1018,682391,682391:2,The service is good and the resturant is clean.,SERVICE#GENERAL,positive
1019,682391,682391:3,Best Taiwanese food in NY!,FOOD#QUALITY,positive
1020,707917,707917:0,I have been to Rao's probably 15 times the past 3 years and it keeps getting better.,RESTAURANT#GENERAL,positive
1021,707917,707917:1,"For those that go once and don't enjoy it, all I can say is that they just don't get it.",RESTAURANT#MISCELLANEOUS,positive
1022,707917,707917:2,Rao's has the best service and atmosphere in NYC.,SERVICE#GENERAL,positive
1023,707917,707917:3,Good luck getting a table.,RESTAURANT#MISCELLANEOUS,negative
1024,709294,709294:0,My roommate and I LOVE this place.,RESTAURANT#GENERAL,positive
1025,709294,709294:1,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",AMBIENCE#GENERAL,positive
1026,709294,709294:2,Indoor was very cozy and cute.,AMBIENCE#GENERAL,positive
1027,709294,709294:3,"The portion sizes here are huge, and the sushi is good.",FOOD#STYLE_OPTIONS,positive
1028,709294,709294:5,Staff is very accomodating.,SERVICE#GENERAL,positive
1029,713152,713152:0,"Excellent dumplings served amid clean, chic decor.",FOOD#QUALITY,positive
1030,713152,713152:1,"I got the $10 10-piece dim sum combo, every bite of which was great.",FOOD#QUALITY,positive
1031,713152,713152:2,But $1 for each small piece???,FOOD#PRICES,negative
1032,713152,713152:3,Not worth it.,FOOD#PRICES,negative
1033,713152,713152:4,I won't go back unless someone else is footing the bill.,RESTAURANT#PRICES,negative
1034,717570,717570:1,The decor is very simple but comfortable.,AMBIENCE#GENERAL,positive
1035,717570,717570:2,The food was delicious but do not come here on a empty stomach.,FOOD#QUALITY,positive
1036,717570,717570:3,The portions are small but being that the food was so good makes up for that.,FOOD#STYLE_OPTIONS,negative
1037,717570,717570:4,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,FOOD#QUALITY,positive
1038,717570,717570:5,The staff there is very attentive and down to earth.,SERVICE#GENERAL,positive
1039,717570,717570:6,I loved it and would go again.,RESTAURANT#GENERAL,positive
1040,720418,720418:0,Great Indian food and the service is incredible.,FOOD#QUALITY,positive
1041,720418,720418:1,The owner truly caters to all your needs.,SERVICE#GENERAL,positive
1042,720418,720418:2,"When family came in he gave them apps to test their palets, and then ordered for them.",SERVICE#GENERAL,positive
1043,720418,720418:3,Everyone was more then happy with his choices.,SERVICE#GENERAL,positive
1044,720418,720418:4,Great food and the prices are very reasonable.,FOOD#QUALITY,positive
1045,720620,720620:1,The food here does a great service to the name (Cantonese that is...).,FOOD#QUALITY,positive
1046,720620,720620:2,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,FOOD#QUALITY,positive
1047,720620,720620:3,This dish is my favorite and I always get it when I go there and never get tired of it.,FOOD#QUALITY,positive
1048,720620,720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",FOOD#QUALITY,positive
1049,720620,720620:5,Simply some good tasting Chinese food at incredible prices...,FOOD#QUALITY,positive
1050,720620,720620:6,Service is not what you are coming here for...,SERVICE#GENERAL,negative
1051,720620,720620:8,Big Wong is a great place to eat and fill your stomach.,RESTAURANT#GENERAL,positive
1052,735448,735448:1,"whoever the jazz duo was, they were on POINT.",AMBIENCE#GENERAL,positive
1053,735448,735448:2,"good music, great food, speedy service affordable prices.",AMBIENCE#GENERAL,positive
1054,735448,735448:3,even the wine by the glass was good.,DRINKS#QUALITY,positive
1055,735448,735448:4,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.",LOCATION#GENERAL,negative
1056,737999,737999:0,Consistently good Japanese Tapas.,FOOD#QUALITY,positive
1057,737999,737999:2,Always good drinks and service is pretty good;,DRINKS#QUALITY,positive
1058,737999,737999:3,Atmosphere is nice and relaxed too...,AMBIENCE#GENERAL,positive
1059,737999,737999:4,A great place to meet up for some food and drinks...  ,RESTAURANT#MISCELLANEOUS,positive
1060,737999,737999:5,Yakitori (bbq meats) is tasty too.,FOOD#QUALITY,positive
1061,740923,740923:1,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",FOOD#QUALITY,negative
1062,740923,740923:2,Price and quality of fish alone will keep us from making a return visit.,FOOD#PRICES,negative
1063,740923,740923:3,Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.,FOOD#QUALITY,negative
1064,740923,740923:4,No thanks!!!,RESTAURANT#GENERAL,negative
1065,744478,744478:0,"This place, which is only a few months old, is perhaps Queens' biggest secret!",RESTAURANT#GENERAL,positive
1066,744478,744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",AMBIENCE#GENERAL,positive
1067,746254,746254:0,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,SERVICE#GENERAL,negative
1068,746254,746254:1,We were then shooed inside.,SERVICE#GENERAL,negative
1069,746254,746254:2,"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",SERVICE#GENERAL,negative
1070,746254,746254:3,"We left, never to return.",RESTAURANT#GENERAL,negative
1071,746254,746254:4,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",FOOD#PRICES,negative
1072,751493,751493:0,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,SERVICE#GENERAL,negative
1073,754495,754495:2,The food is okay and the prices here are mediocre.,FOOD#QUALITY,neutral
1074,757762,757762:0,Baluchi's has solid food and a nice decor at reasonable prices.,FOOD#QUALITY,positive
1075,757762,757762:1,The only problem is that the manager is a complete incompetent.,SERVICE#GENERAL,negative
1076,757762,757762:2,He offers subpar service and has no personality.,SERVICE#GENERAL,negative
1077,757762,757762:3,"In fact, it appears he is going to go postal at any moment.",SERVICE#GENERAL,negative
1078,757762,757762:5,There is no excuse for such lousy service!,SERVICE#GENERAL,negative
1079,758263,758263:0,I have never before eaten 40 pieces of relatively good nigiri.,FOOD#QUALITY,neutral
1080,758263,758263:2,You can do it here.,FOOD#STYLE_OPTIONS,positive
1081,758263,758263:3,$20 for all you can eat sushi cannot be beaten.,FOOD#PRICES,positive
1082,759781,759781:0,"I went to Areo on a Sunday afternoon with four of my girlfriends, and spent three enjoyable hours there.",RESTAURANT#GENERAL,positive
1083,759781,759781:2,"Most of the servers are very attentive, friendly and quite attractive.",SERVICE#GENERAL,positive
1084,759781,759781:4,"The vibe is very relaxed and cozy, service was great and the food was excellent!",AMBIENCE#GENERAL,positive
1085,759781,759781:5,Me and my girls will definitely go back.,RESTAURANT#GENERAL,positive
1086,773720,773720:0,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,FOOD#QUALITY,positive
1087,773720,773720:1,I would highly recommand requesting a table by the window.,LOCATION#GENERAL,positive
1088,773720,773720:2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,SERVICE#GENERAL,positive
1089,872763,872763:1,The food is great.,FOOD#QUALITY,positive
1090,872763,872763:2,Personal pans are the perfect size for those hungry nights.,FOOD#STYLE_OPTIONS,positive
1091,872763,872763:3,I heartily recommend.,RESTAURANT#GENERAL,positive
1092,872763,872763:4,There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,SERVICE#GENERAL,negative
1093,872763,872763:5,Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips.,SERVICE#GENERAL,negative
1094,875139,875139:0,"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.",AMBIENCE#GENERAL,positive
1095,875139,875139:1,The pizza was pretty good and huge.,FOOD#QUALITY,positive
1096,875139,875139:2,The price very reasonable.,RESTAURANT#PRICES,positive
1097,875139,875139:3,We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,FOOD#STYLE_OPTIONS,positive
1098,875139,875139:5,I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.,FOOD#QUALITY,negative
1099,875139,875139:6,"The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol",FOOD#QUALITY,negative
1100,929329,929329:2,"La Rosa waltzes in, and I think they are doing it the best.",FOOD#QUALITY,positive
1101,929329,929329:3,"Interesting selection, good wines, service fine, fun decor.",DRINKS#QUALITY,positive
1102,935633,935633:1,I love it.,RESTAURANT#GENERAL,positive
1103,935633,935633:2,I plan on stopping by next week as well.,RESTAURANT#GENERAL,positive
